image,transcription,transliteration,length,font_used
s_img_00408_aug1.png,ꦔꦪꦱꦢꦥ,ngayasadapa,5,Nayaka New
s_img_00408_aug2.png,ꦔꦪꦱꦢꦥ,ngayasadapa,5,Nayaka New
s_img_00408_aug3.png,ꦔꦪꦱꦢꦥ,ngayasadapa,5,Nayaka New
s_img_00822_aug1.png,ꦔꦲꦏꦩ,ngahakama,4,Nayaka New
s_img_00822_aug2.png,ꦔꦲꦏꦩ,ngahakama,4,Nayaka New
s_img_00822_aug3.png,ꦔꦲꦏꦩ,ngahakama,4,Nayaka New
s_img_01100_aug1.png,ꦫꦤ,rana,2,Tuladha Jejeg
s_img_01100_aug2.png,ꦫꦤ,rana,2,Tuladha Jejeg
s_img_01100_aug3.png,ꦫꦤ,rana,2,Tuladha Jejeg
s_img_01037_aug1.png,ꦤꦮꦗ,nawaja,3,CARAKAN JAWA
s_img_01037_aug2.png,ꦤꦮꦗ,nawaja,3,CARAKAN JAWA
s_img_01037_aug3.png,ꦤꦮꦗ,nawaja,3,CARAKAN JAWA
s_img_00659_aug1.png,ꦱꦒꦤ,sagana,3,Nyk Ngayogyan Jejeg
s_img_00659_aug2.png,ꦱꦒꦤ,sagana,3,Nyk Ngayogyan Jejeg
s_img_00659_aug3.png,ꦱꦒꦤ,sagana,3,Nyk Ngayogyan Jejeg
s_img_00364_aug1.png,ꦚꦗꦥꦢꦩ,nyajapadama,5,CARAKAN JAWA
s_img_00364_aug2.png,ꦚꦗꦥꦢꦩ,nyajapadama,5,CARAKAN JAWA
s_img_00364_aug3.png,ꦚꦗꦥꦢꦩ,nyajapadama,5,CARAKAN JAWA
s_img_00383_aug1.png,ꦭꦭꦢꦢꦝꦒ,laladadadhaga,6,Gumregah New FULL
s_img_00383_aug2.png,ꦭꦭꦢꦢꦝꦒ,laladadadhaga,6,Gumregah New FULL
s_img_00383_aug3.png,ꦭꦭꦢꦢꦝꦒ,laladadadhaga,6,Gumregah New FULL
s_img_00435_aug1.png,ꦧꦭꦱꦭ,balasala,4,New Kramawirya
s_img_00435_aug2.png,ꦧꦭꦱꦭ,balasala,4,New Kramawirya
s_img_00435_aug3.png,ꦧꦭꦱꦭ,balasala,4,New Kramawirya
s_img_00461_aug1.png,ꦱꦤꦫꦚ,sanaranya,4,Gumregah New FULL
s_img_00461_aug2.png,ꦱꦤꦫꦚ,sanaranya,4,Gumregah New FULL
s_img_00461_aug3.png,ꦱꦤꦫꦚ,sanaranya,4,Gumregah New FULL
s_img_00360_aug1.png,ꦭꦒꦗꦧ,lagajaba,4,Gumregah New FULL
s_img_00360_aug2.png,ꦭꦒꦗꦧ,lagajaba,4,Gumregah New FULL
s_img_00360_aug3.png,ꦭꦒꦗꦧ,lagajaba,4,Gumregah New FULL
s_img_00297_aug1.png,ꦗꦤ,jana,2,Nyk Ngayogyan Jejeg
s_img_00297_aug2.png,ꦗꦤ,jana,2,Nyk Ngayogyan Jejeg
s_img_00297_aug3.png,ꦗꦤ,jana,2,Nyk Ngayogyan Jejeg
s_img_00076_aug1.png,ꦮꦒꦩ,wagama,3,Noto Sans Javanese Regular
s_img_00076_aug2.png,ꦮꦒꦩ,wagama,3,Noto Sans Javanese Regular
s_img_00076_aug3.png,ꦮꦒꦩ,wagama,3,Noto Sans Javanese Regular
s_img_00658_aug1.png,ꦒꦤ,gana,2,Nawatura Beta
s_img_00658_aug2.png,ꦒꦤ,gana,2,Nawatura Beta
s_img_00658_aug3.png,ꦒꦤ,gana,2,Nawatura Beta
s_img_00042_aug1.png,ꦛꦱꦲ,thasaha,3,Tuladha Jejeg
s_img_00042_aug2.png,ꦛꦱꦲ,thasaha,3,Tuladha Jejeg
s_img_00042_aug3.png,ꦛꦱꦲ,thasaha,3,Tuladha Jejeg
s_img_00476_aug1.png,ꦪꦝ,yadha,2,Tuladha Jejeg
s_img_00476_aug2.png,ꦪꦝ,yadha,2,Tuladha Jejeg
s_img_00476_aug3.png,ꦪꦝ,yadha,2,Tuladha Jejeg
s_img_00385_aug1.png,ꦩꦲꦝ,mahadha,3,Noto Sans Javanese Regular
s_img_00385_aug2.png,ꦩꦲꦝ,mahadha,3,Noto Sans Javanese Regular
s_img_00385_aug3.png,ꦩꦲꦝ,mahadha,3,Noto Sans Javanese Regular
s_img_00664_aug1.png,ꦏꦲꦪ,kahaya,3,CARAKAN JAWA
s_img_00664_aug2.png,ꦏꦲꦪ,kahaya,3,CARAKAN JAWA
s_img_00664_aug3.png,ꦏꦲꦪ,kahaya,3,CARAKAN JAWA
s_img_00510_aug1.png,ꦗꦛꦱ,jathasa,3,CARAKAN JAWA
s_img_00510_aug2.png,ꦗꦛꦱ,jathasa,3,CARAKAN JAWA
s_img_00510_aug3.png,ꦗꦛꦱ,jathasa,3,CARAKAN JAWA
s_img_00084_aug1.png,ꦫꦝꦧ,radhaba,3,Tuladha Jejeg
s_img_00084_aug2.png,ꦫꦝꦧ,radhaba,3,Tuladha Jejeg
s_img_00084_aug3.png,ꦫꦝꦧ,radhaba,3,Tuladha Jejeg
s_img_00881_aug1.png,ꦫꦠꦧꦪꦕ,ratabayaca,5,Nyk Ngayogyan New Italic
s_img_00881_aug2.png,ꦫꦠꦧꦪꦕ,ratabayaca,5,Nyk Ngayogyan New Italic
s_img_00881_aug3.png,ꦫꦠꦧꦪꦕ,ratabayaca,5,Nyk Ngayogyan New Italic
s_img_00608_aug1.png,ꦮꦪꦗꦚꦕꦕ,wayajanyacaca,6,Nyk Ngayogyan New Italic
s_img_00608_aug2.png,ꦮꦪꦗꦚꦕꦕ,wayajanyacaca,6,Nyk Ngayogyan New Italic
s_img_00608_aug3.png,ꦮꦪꦗꦚꦕꦕ,wayajanyacaca,6,Nyk Ngayogyan New Italic
s_img_00919_aug1.png,ꦝꦗꦩꦚꦤꦤ,dhajamanyanana,6,Gumregah New FULL
s_img_00919_aug2.png,ꦝꦗꦩꦚꦤꦤ,dhajamanyanana,6,Gumregah New FULL
s_img_00919_aug3.png,ꦝꦗꦩꦚꦤꦤ,dhajamanyanana,6,Gumregah New FULL
s_img_00337_aug1.png,ꦕꦢꦮꦚ,cadawanya,4,Noto Sans Javanese Bold
s_img_00337_aug2.png,ꦕꦢꦮꦚ,cadawanya,4,Noto Sans Javanese Bold
s_img_00337_aug3.png,ꦕꦢꦮꦚ,cadawanya,4,Noto Sans Javanese Bold
s_img_00135_aug1.png,ꦱꦏꦩ,sakama,3,Nyk Ngayogyan New Italic
s_img_00135_aug2.png,ꦱꦏꦩ,sakama,3,Nyk Ngayogyan New Italic
s_img_00135_aug3.png,ꦱꦏꦩ,sakama,3,Nyk Ngayogyan New Italic
s_img_00508_aug1.png,ꦲꦮꦧ,hawaba,3,Nyk Ngayogyan Jejeg
s_img_00508_aug2.png,ꦲꦮꦧ,hawaba,3,Nyk Ngayogyan Jejeg
s_img_00508_aug3.png,ꦲꦮꦧ,hawaba,3,Nyk Ngayogyan Jejeg
s_img_00414_aug1.png,ꦤꦗꦤꦛ,najanatha,4,New Kramawirya
s_img_00414_aug2.png,ꦤꦗꦤꦛ,najanatha,4,New Kramawirya
s_img_00414_aug3.png,ꦤꦗꦤꦛ,najanatha,4,New Kramawirya
s_img_00213_aug1.png,ꦮꦥꦔꦗꦕ,wapangajaca,5,Tuladha Jejeg
s_img_00213_aug2.png,ꦮꦥꦔꦗꦕ,wapangajaca,5,Tuladha Jejeg
s_img_00213_aug3.png,ꦮꦥꦔꦗꦕ,wapangajaca,5,Tuladha Jejeg
s_img_00270_aug1.png,ꦪꦥꦮꦝ,yapawadha,4,New Kramawirya
s_img_00270_aug2.png,ꦪꦥꦮꦝ,yapawadha,4,New Kramawirya
s_img_00270_aug3.png,ꦪꦥꦮꦝ,yapawadha,4,New Kramawirya
s_img_00484_aug1.png,ꦱꦠ,sata,2,Noto Sans Javanese Regular
s_img_00484_aug2.png,ꦱꦠ,sata,2,Noto Sans Javanese Regular
s_img_00484_aug3.png,ꦱꦠ,sata,2,Noto Sans Javanese Regular
s_img_00711_aug1.png,ꦩꦥꦢꦧꦔ,mapadabanga,5,Nyk Ngayogyan Jejeg
s_img_00711_aug2.png,ꦩꦥꦢꦧꦔ,mapadabanga,5,Nyk Ngayogyan Jejeg
s_img_00711_aug3.png,ꦩꦥꦢꦧꦔ,mapadabanga,5,Nyk Ngayogyan Jejeg
s_img_00301_aug1.png,ꦕꦪꦫꦱ,cayarasa,4,Gumregah New FULL
s_img_00301_aug2.png,ꦕꦪꦫꦱ,cayarasa,4,Gumregah New FULL
s_img_00301_aug3.png,ꦕꦪꦫꦱ,cayarasa,4,Gumregah New FULL
s_img_00821_aug1.png,ꦛꦚꦢꦔꦗ,thanyadangaja,5,New Kramawirya
s_img_00821_aug2.png,ꦛꦚꦢꦔꦗ,thanyadangaja,5,New Kramawirya
s_img_00821_aug3.png,ꦛꦚꦢꦔꦗ,thanyadangaja,5,New Kramawirya
s_img_00007_aug1.png,ꦠꦥꦫ,tapara,3,Tuladha Jejeg
s_img_00007_aug2.png,ꦠꦥꦫ,tapara,3,Tuladha Jejeg
s_img_00007_aug3.png,ꦠꦥꦫ,tapara,3,Tuladha Jejeg
s_img_00732_aug1.png,ꦢꦝꦗꦝꦢ,dadhajadhada,5,Noto Sans Javanese Bold
s_img_00732_aug2.png,ꦢꦝꦗꦝꦢ,dadhajadhada,5,Noto Sans Javanese Bold
s_img_00732_aug3.png,ꦢꦝꦗꦝꦢ,dadhajadhada,5,Noto Sans Javanese Bold
s_img_00425_aug1.png,ꦛꦭꦲꦔꦩ,thalahangama,5,Noto Sans Javanese Bold
s_img_00425_aug2.png,ꦛꦭꦲꦔꦩ,thalahangama,5,Noto Sans Javanese Bold
s_img_00425_aug3.png,ꦛꦭꦲꦔꦩ,thalahangama,5,Noto Sans Javanese Bold
s_img_01094_aug1.png,ꦱꦱꦕꦮꦪꦥ,sasacawayapa,6,Noto Sans Javanese Bold
s_img_01094_aug2.png,ꦱꦱꦕꦮꦪꦥ,sasacawayapa,6,Noto Sans Javanese Bold
s_img_01094_aug3.png,ꦱꦱꦕꦮꦪꦥ,sasacawayapa,6,Noto Sans Javanese Bold
s_img_00683_aug1.png,ꦏꦠꦗ,kataja,3,Nayaka New
s_img_00683_aug2.png,ꦏꦠꦗ,kataja,3,Nayaka New
s_img_00683_aug3.png,ꦏꦠꦗ,kataja,3,Nayaka New
s_img_01169_aug1.png,ꦲꦚ,hanya,2,CARAKAN JAWA
s_img_01169_aug2.png,ꦲꦚ,hanya,2,CARAKAN JAWA
s_img_01169_aug3.png,ꦲꦚ,hanya,2,CARAKAN JAWA
s_img_00033_aug1.png,ꦲꦫꦝꦭꦱ,haradhalasa,5,New Kramawirya
s_img_00033_aug2.png,ꦲꦫꦝꦭꦱ,haradhalasa,5,New Kramawirya
s_img_00033_aug3.png,ꦲꦫꦝꦭꦱ,haradhalasa,5,New Kramawirya
s_img_00587_aug1.png,ꦢꦩꦧꦢꦧ,damabadaba,5,Nyk Ngayogyan Jejeg
s_img_00587_aug2.png,ꦢꦩꦧꦢꦧ,damabadaba,5,Nyk Ngayogyan Jejeg
s_img_00587_aug3.png,ꦢꦩꦧꦢꦧ,damabadaba,5,Nyk Ngayogyan Jejeg
s_img_00199_aug1.png,ꦕꦱꦫꦚꦫ,casaranyara,5,Noto Sans Javanese Bold
s_img_00199_aug2.png,ꦕꦱꦫꦚꦫ,casaranyara,5,Noto Sans Javanese Bold
s_img_00199_aug3.png,ꦕꦱꦫꦚꦫ,casaranyara,5,Noto Sans Javanese Bold
s_img_00279_aug1.png,ꦫꦮꦛꦱ,rawathasa,4,New Kramawirya
s_img_00279_aug2.png,ꦫꦮꦛꦱ,rawathasa,4,New Kramawirya
s_img_00279_aug3.png,ꦫꦮꦛꦱ,rawathasa,4,New Kramawirya
s_img_00615_aug1.png,ꦫꦢ,rada,2,CARAKAN JAWA
s_img_00615_aug2.png,ꦫꦢ,rada,2,CARAKAN JAWA
s_img_00615_aug3.png,ꦫꦢ,rada,2,CARAKAN JAWA
s_img_00809_aug1.png,ꦢꦤꦧꦩ,danabama,4,Nawatura Beta
s_img_00809_aug2.png,ꦢꦤꦧꦩ,danabama,4,Nawatura Beta
s_img_00809_aug3.png,ꦢꦤꦧꦩ,danabama,4,Nawatura Beta
s_img_00168_aug1.png,ꦕꦗ,caja,2,Nyk Ngayogyan New Italic
s_img_00168_aug2.png,ꦕꦗ,caja,2,Nyk Ngayogyan New Italic
s_img_00168_aug3.png,ꦕꦗ,caja,2,Nyk Ngayogyan New Italic
s_img_00424_aug1.png,ꦭꦩꦲꦝꦥꦫ,lamahadhapara,6,Nyk Ngayogyan New Italic
s_img_00424_aug2.png,ꦭꦩꦲꦝꦥꦫ,lamahadhapara,6,Nyk Ngayogyan New Italic
s_img_00424_aug3.png,ꦭꦩꦲꦝꦥꦫ,lamahadhapara,6,Nyk Ngayogyan New Italic
s_img_00300_aug1.png,ꦲꦥꦢꦔꦚ,hapadanganya,5,Noto Sans Javanese Regular
s_img_00300_aug2.png,ꦲꦥꦢꦔꦚ,hapadanganya,5,Noto Sans Javanese Regular
s_img_00300_aug3.png,ꦲꦥꦢꦔꦚ,hapadanganya,5,Noto Sans Javanese Regular
s_img_00507_aug1.png,ꦥꦠꦝꦥꦪ,patadhapaya,5,Nawatura Beta
s_img_00507_aug2.png,ꦥꦠꦝꦥꦪ,patadhapaya,5,Nawatura Beta
s_img_00507_aug3.png,ꦥꦠꦝꦥꦪ,patadhapaya,5,Nawatura Beta
s_img_01075_aug1.png,ꦗꦲꦤꦭꦔ,jahanalanga,5,CARAKAN JAWA
s_img_01075_aug2.png,ꦗꦲꦤꦭꦔ,jahanalanga,5,CARAKAN JAWA
s_img_01075_aug3.png,ꦗꦲꦤꦭꦔ,jahanalanga,5,CARAKAN JAWA
s_img_01144_aug1.png,ꦕꦫ,cara,2,Noto Sans Javanese Regular
s_img_01144_aug2.png,ꦕꦫ,cara,2,Noto Sans Javanese Regular
s_img_01144_aug3.png,ꦕꦫ,cara,2,Noto Sans Javanese Regular
s_img_00257_aug1.png,ꦥꦲꦢꦮꦤꦏ,pahadawanaka,6,Nyk Ngayogyan Jejeg
s_img_00257_aug2.png,ꦥꦲꦢꦮꦤꦏ,pahadawanaka,6,Nyk Ngayogyan Jejeg
s_img_00257_aug3.png,ꦥꦲꦢꦮꦤꦏ,pahadawanaka,6,Nyk Ngayogyan Jejeg
s_img_00575_aug1.png,ꦱꦒꦢ,sagada,3,New Kramawirya
s_img_00575_aug2.png,ꦱꦒꦢ,sagada,3,New Kramawirya
s_img_00575_aug3.png,ꦱꦒꦢ,sagada,3,New Kramawirya
s_img_01088_aug1.png,ꦚꦔꦛꦒꦕ,nyangathagaca,5,CARAKAN JAWA
s_img_01088_aug2.png,ꦚꦔꦛꦒꦕ,nyangathagaca,5,CARAKAN JAWA
s_img_01088_aug3.png,ꦚꦔꦛꦒꦕ,nyangathagaca,5,CARAKAN JAWA
s_img_00442_aug1.png,ꦏꦫꦔꦛ,karangatha,4,Nyk Ngayogyan Jejeg
s_img_00442_aug2.png,ꦏꦫꦔꦛ,karangatha,4,Nyk Ngayogyan Jejeg
s_img_00442_aug3.png,ꦏꦫꦔꦛ,karangatha,4,Nyk Ngayogyan Jejeg
s_img_01164_aug1.png,ꦩꦔ,manga,2,Nayaka New
s_img_01164_aug2.png,ꦩꦔ,manga,2,Nayaka New
s_img_01164_aug3.png,ꦩꦔ,manga,2,Nayaka New
s_img_00528_aug1.png,ꦩꦮꦤꦕꦮꦧ,mawanacawaba,6,Nawatura Beta
s_img_00528_aug2.png,ꦩꦮꦤꦕꦮꦧ,mawanacawaba,6,Nawatura Beta
s_img_00528_aug3.png,ꦩꦮꦤꦕꦮꦧ,mawanacawaba,6,Nawatura Beta
s_img_00044_aug1.png,ꦒꦱ,gasa,2,Noto Sans Javanese Regular
s_img_00044_aug2.png,ꦒꦱ,gasa,2,Noto Sans Javanese Regular
s_img_00044_aug3.png,ꦒꦱ,gasa,2,Noto Sans Javanese Regular
s_img_00713_aug1.png,ꦭꦏꦢꦲ,lakadaha,4,Noto Sans Javanese Regular
s_img_00713_aug2.png,ꦭꦏꦢꦲ,lakadaha,4,Noto Sans Javanese Regular
s_img_00713_aug3.png,ꦭꦏꦢꦲ,lakadaha,4,Noto Sans Javanese Regular
s_img_00670_aug1.png,ꦏꦗꦕꦛꦛꦤ,kajacathathana,6,Nyk Ngayogyan New Italic
s_img_00670_aug2.png,ꦏꦗꦕꦛꦛꦤ,kajacathathana,6,Nyk Ngayogyan New Italic
s_img_00670_aug3.png,ꦏꦗꦕꦛꦛꦤ,kajacathathana,6,Nyk Ngayogyan New Italic
s_img_00652_aug1.png,ꦮꦫꦛ,waratha,3,Nyk Ngayogyan New Italic
s_img_00652_aug2.png,ꦮꦫꦛ,waratha,3,Nyk Ngayogyan New Italic
s_img_00652_aug3.png,ꦮꦫꦛ,waratha,3,Nyk Ngayogyan New Italic
s_img_00499_aug1.png,ꦕꦧꦠꦤ,cabatana,4,Nayaka New
s_img_00499_aug2.png,ꦕꦧꦠꦤ,cabatana,4,Nayaka New
s_img_00499_aug3.png,ꦕꦧꦠꦤ,cabatana,4,Nayaka New
s_img_00981_aug1.png,ꦔꦲꦧꦤꦩ,ngahabanama,5,Nyk Ngayogyan New Italic
s_img_00981_aug2.png,ꦔꦲꦧꦤꦩ,ngahabanama,5,Nyk Ngayogyan New Italic
s_img_00981_aug3.png,ꦔꦲꦧꦤꦩ,ngahabanama,5,Nyk Ngayogyan New Italic
s_img_00961_aug1.png,ꦱꦔꦢꦤꦝꦱ,sangadanadhasa,6,Nayaka New
s_img_00961_aug2.png,ꦱꦔꦢꦤꦝꦱ,sangadanadhasa,6,Nayaka New
s_img_00961_aug3.png,ꦱꦔꦢꦤꦝꦱ,sangadanadhasa,6,Nayaka New
s_img_00759_aug1.png,ꦠꦮꦝꦚ,tawadhanya,4,Noto Sans Javanese Bold
s_img_00759_aug2.png,ꦠꦮꦝꦚ,tawadhanya,4,Noto Sans Javanese Bold
s_img_00759_aug3.png,ꦠꦮꦝꦚ,tawadhanya,4,Noto Sans Javanese Bold
s_img_00423_aug1.png,ꦒꦒꦧꦩ,gagabama,4,Noto Sans Javanese Bold
s_img_00423_aug2.png,ꦒꦒꦧꦩ,gagabama,4,Noto Sans Javanese Bold
s_img_00423_aug3.png,ꦒꦒꦧꦩ,gagabama,4,Noto Sans Javanese Bold
s_img_00978_aug1.png,ꦱꦮꦠ,sawata,3,Gumregah New FULL
s_img_00978_aug2.png,ꦱꦮꦠ,sawata,3,Gumregah New FULL
s_img_00978_aug3.png,ꦱꦮꦠ,sawata,3,Gumregah New FULL
s_img_01121_aug1.png,ꦧꦧ,baba,2,Nyk Ngayogyan New Italic
s_img_01121_aug2.png,ꦧꦧ,baba,2,Nyk Ngayogyan New Italic
s_img_01121_aug3.png,ꦧꦧ,baba,2,Nyk Ngayogyan New Italic
s_img_00403_aug1.png,ꦪꦩꦚꦠꦥ,yamanyatapa,5,Nyk Ngayogyan Jejeg
s_img_00403_aug2.png,ꦪꦩꦚꦠꦥ,yamanyatapa,5,Nyk Ngayogyan Jejeg
s_img_00403_aug3.png,ꦪꦩꦚꦠꦥ,yamanyatapa,5,Nyk Ngayogyan Jejeg
s_img_00574_aug1.png,ꦥꦫ,para,2,Nyk Ngayogyan New Italic
s_img_00574_aug2.png,ꦥꦫ,para,2,Nyk Ngayogyan New Italic
s_img_00574_aug3.png,ꦥꦫ,para,2,Nyk Ngayogyan New Italic
s_img_00437_aug1.png,ꦧꦮꦭꦫ,bawalara,4,Nyk Ngayogyan New Italic
s_img_00437_aug2.png,ꦧꦮꦭꦫ,bawalara,4,Nyk Ngayogyan New Italic
s_img_00437_aug3.png,ꦧꦮꦭꦫ,bawalara,4,Nyk Ngayogyan New Italic
s_img_00944_aug1.png,ꦗꦝꦛꦛꦫ,jadhathathara,5,CARAKAN JAWA
s_img_00944_aug2.png,ꦗꦝꦛꦛꦫ,jadhathathara,5,CARAKAN JAWA
s_img_00944_aug3.png,ꦗꦝꦛꦛꦫ,jadhathathara,5,CARAKAN JAWA
s_img_00631_aug1.png,ꦕꦱꦧꦔ,casabanga,4,CARAKAN JAWA
s_img_00631_aug2.png,ꦕꦱꦧꦔ,casabanga,4,CARAKAN JAWA
s_img_00631_aug3.png,ꦕꦱꦧꦔ,casabanga,4,CARAKAN JAWA
s_img_00570_aug1.png,ꦪꦕꦫꦏ,yacaraka,4,Noto Sans Javanese Bold
s_img_00570_aug2.png,ꦪꦕꦫꦏ,yacaraka,4,Noto Sans Javanese Bold
s_img_00570_aug3.png,ꦪꦕꦫꦏ,yacaraka,4,Noto Sans Javanese Bold
s_img_00825_aug1.png,ꦱꦥꦒꦒꦔꦫ,sapagagangara,6,Nyk Ngayogyan Jejeg
s_img_00825_aug2.png,ꦱꦥꦒꦒꦔꦫ,sapagagangara,6,Nyk Ngayogyan Jejeg
s_img_00825_aug3.png,ꦱꦥꦒꦒꦔꦫ,sapagagangara,6,Nyk Ngayogyan Jejeg
s_img_00068_aug1.png,ꦏꦭꦚꦥꦕ,kalanyapaca,5,Nyk Ngayogyan New Italic
s_img_00068_aug2.png,ꦏꦭꦚꦥꦕ,kalanyapaca,5,Nyk Ngayogyan New Italic
s_img_00068_aug3.png,ꦏꦭꦚꦥꦕ,kalanyapaca,5,Nyk Ngayogyan New Italic
s_img_00661_aug1.png,ꦧꦚ,banya,2,Nawatura Beta
s_img_00661_aug2.png,ꦧꦚ,banya,2,Nawatura Beta
s_img_00661_aug3.png,ꦧꦚ,banya,2,Nawatura Beta
s_img_00020_aug1.png,ꦥꦠꦩꦗꦚꦏ,patamajanyaka,6,New Kramawirya
s_img_00020_aug2.png,ꦥꦠꦩꦗꦚꦏ,patamajanyaka,6,New Kramawirya
s_img_00020_aug3.png,ꦥꦠꦩꦗꦚꦏ,patamajanyaka,6,New Kramawirya
s_img_00377_aug1.png,ꦕꦛꦏꦒꦝ,cathakagadha,5,Noto Sans Javanese Bold
s_img_00377_aug2.png,ꦕꦛꦏꦒꦝ,cathakagadha,5,Noto Sans Javanese Bold
s_img_00377_aug3.png,ꦕꦛꦏꦒꦝ,cathakagadha,5,Noto Sans Javanese Bold
s_img_00449_aug1.png,ꦢꦤꦗꦩꦢ,danajamada,5,Tuladha Jejeg
s_img_00449_aug2.png,ꦢꦤꦗꦩꦢ,danajamada,5,Tuladha Jejeg
s_img_00449_aug3.png,ꦢꦤꦗꦩꦢ,danajamada,5,Tuladha Jejeg
s_img_01170_aug1.png,ꦠꦔ,tanga,2,Nyk Ngayogyan New Italic
s_img_01170_aug2.png,ꦠꦔ,tanga,2,Nyk Ngayogyan New Italic
s_img_01170_aug3.png,ꦠꦔ,tanga,2,Nyk Ngayogyan New Italic
s_img_00990_aug1.png,ꦢꦩꦪꦠ,damayata,4,Tuladha Jejeg
s_img_00990_aug2.png,ꦢꦩꦪꦠ,damayata,4,Tuladha Jejeg
s_img_00990_aug3.png,ꦢꦩꦪꦠ,damayata,4,Tuladha Jejeg
s_img_00955_aug1.png,ꦥꦧꦔꦤꦢ,pabanganada,5,Nyk Ngayogyan Jejeg
s_img_00955_aug2.png,ꦥꦧꦔꦤꦢ,pabanganada,5,Nyk Ngayogyan Jejeg
s_img_00955_aug3.png,ꦥꦧꦔꦤꦢ,pabanganada,5,Nyk Ngayogyan Jejeg
s_img_00966_aug1.png,ꦛꦲꦮꦢꦪ,thahawadaya,5,Nyk Ngayogyan New Italic
s_img_00966_aug2.png,ꦛꦲꦮꦢꦪ,thahawadaya,5,Nyk Ngayogyan New Italic
s_img_00966_aug3.png,ꦛꦲꦮꦢꦪ,thahawadaya,5,Nyk Ngayogyan New Italic
s_img_00159_aug1.png,ꦫꦠꦥ,ratapa,3,Noto Sans Javanese Regular
s_img_00159_aug2.png,ꦫꦠꦥ,ratapa,3,Noto Sans Javanese Regular
s_img_00159_aug3.png,ꦫꦠꦥ,ratapa,3,Noto Sans Javanese Regular
s_img_00538_aug1.png,ꦱꦕꦕꦮ,sacacawa,4,Nyk Ngayogyan Jejeg
s_img_00538_aug2.png,ꦱꦕꦕꦮ,sacacawa,4,Nyk Ngayogyan Jejeg
s_img_00538_aug3.png,ꦱꦕꦕꦮ,sacacawa,4,Nyk Ngayogyan Jejeg
s_img_01118_aug1.png,ꦠꦏꦛ,takatha,3,Gumregah New FULL
s_img_01118_aug2.png,ꦠꦏꦛ,takatha,3,Gumregah New FULL
s_img_01118_aug3.png,ꦠꦏꦛ,takatha,3,Gumregah New FULL
s_img_00622_aug1.png,ꦒꦚꦲ,ganyaha,3,Tuladha Jejeg
s_img_00622_aug2.png,ꦒꦚꦲ,ganyaha,3,Tuladha Jejeg
s_img_00622_aug3.png,ꦒꦚꦲ,ganyaha,3,Tuladha Jejeg
s_img_00321_aug1.png,ꦫꦧꦗꦭ,rabajala,4,Nyk Ngayogyan Jejeg
s_img_00321_aug2.png,ꦫꦧꦗꦭ,rabajala,4,Nyk Ngayogyan Jejeg
s_img_00321_aug3.png,ꦫꦧꦗꦭ,rabajala,4,Nyk Ngayogyan Jejeg
s_img_00823_aug1.png,ꦫꦪꦚꦤꦕ,rayanyanaca,5,Nyk Ngayogyan New Italic
s_img_00823_aug2.png,ꦫꦪꦚꦤꦕ,rayanyanaca,5,Nyk Ngayogyan New Italic
s_img_00823_aug3.png,ꦫꦪꦚꦤꦕ,rayanyanaca,5,Nyk Ngayogyan New Italic
s_img_00117_aug1.png,ꦕꦭꦱꦮꦥ,calasawapa,5,Nyk Ngayogyan Jejeg
s_img_00117_aug2.png,ꦕꦭꦱꦮꦥ,calasawapa,5,Nyk Ngayogyan Jejeg
s_img_00117_aug3.png,ꦕꦭꦱꦮꦥ,calasawapa,5,Nyk Ngayogyan Jejeg
s_img_00856_aug1.png,ꦏꦤꦭꦠ,kanalata,4,CARAKAN JAWA
s_img_00856_aug2.png,ꦏꦤꦭꦠ,kanalata,4,CARAKAN JAWA
s_img_00856_aug3.png,ꦏꦤꦭꦠ,kanalata,4,CARAKAN JAWA
s_img_00400_aug1.png,ꦩꦧ,maba,2,Nyk Ngayogyan Jejeg
s_img_00400_aug2.png,ꦩꦧ,maba,2,Nyk Ngayogyan Jejeg
s_img_00400_aug3.png,ꦩꦧ,maba,2,Nyk Ngayogyan Jejeg
s_img_01178_aug1.png,ꦭꦛꦥꦧꦧꦲ,lathapababaha,6,Noto Sans Javanese Bold
s_img_01178_aug2.png,ꦭꦛꦥꦧꦧꦲ,lathapababaha,6,Noto Sans Javanese Bold
s_img_01178_aug3.png,ꦭꦛꦥꦧꦧꦲ,lathapababaha,6,Noto Sans Javanese Bold
s_img_00969_aug1.png,ꦛꦮꦚꦗꦛꦩ,thawanyajathama,6,Nyk Ngayogyan New Italic
s_img_00969_aug2.png,ꦛꦮꦚꦗꦛꦩ,thawanyajathama,6,Nyk Ngayogyan New Italic
s_img_00969_aug3.png,ꦛꦮꦚꦗꦛꦩ,thawanyajathama,6,Nyk Ngayogyan New Italic
s_img_00505_aug1.png,ꦚꦧꦝꦭꦮ,nyabadhalawa,5,Nyk Ngayogyan New Italic
s_img_00505_aug2.png,ꦚꦧꦝꦭꦮ,nyabadhalawa,5,Nyk Ngayogyan New Italic
s_img_00505_aug3.png,ꦚꦧꦝꦭꦮ,nyabadhalawa,5,Nyk Ngayogyan New Italic
s_img_00469_aug1.png,ꦛꦧꦏ,thabaka,3,CARAKAN JAWA
s_img_00469_aug2.png,ꦛꦧꦏ,thabaka,3,CARAKAN JAWA
s_img_00469_aug3.png,ꦛꦧꦏ,thabaka,3,CARAKAN JAWA
s_img_00334_aug1.png,ꦗꦒꦒꦪ,jagagaya,4,Nyk Ngayogyan Jejeg
