image,transcription,transliteration,length,font_used
img_00395.png,ꦝꦥꦮꦲ,dhapawaha,4,Damarwulan
img_00396.png,ꦕꦒꦱꦛꦔ,cagasathanga,5,Damarwulan
img_00397.png,ꦝꦢ,dhada,2,Damarwulan
img_00398.png,ꦤꦢ,nada,2,Nayaka New
img_00399.png,ꦗꦤꦒꦱ,janagasa,4,New Kramawirya
img_00400.png,ꦲꦤꦠꦮ,hanatawa,4,Djoharuddin
img_00401.png,ꦱꦗꦲꦫꦠ,sajaharata,5,AB Wulang
img_00402.png,ꦠꦩꦛ,tamatha,3,Tuladha Jejeg
img_00403.png,ꦪꦭꦫꦧ,yalaraba,4,Nyk Ngayogyan Jejeg
img_00404.png,ꦭꦢꦕꦲꦛ,ladacahatha,5,AB Wulang
img_00405.png,ꦠꦕꦱꦚ,tacasanya,4,Gumregah New FULL
img_00406.png,ꦭꦱꦫꦮꦒ,lasarawaga,5,Nawatura Beta
img_00407.png,ꦒꦭꦪ,galaya,3,Damarwulan
img_00408.png,ꦮꦩꦒ,wamaga,3,AB Wulang
img_00409.png,ꦥꦕꦥꦤꦝꦧ,pacapanadhaba,6,Tuladha Jejeg
img_00410.png,ꦠꦒ,taga,2,Gumregah New FULL
img_00411.png,ꦧꦒꦫꦱ,bagarasa,4,AR Demak Beta
img_00412.png,ꦠꦛꦭꦠꦮ,tathalatawa,5,AB Wulang
img_00413.png,ꦫꦮ,rawa,2,Damarwulan
img_00414.png,ꦝꦔꦧꦪꦕ,dhangabayaca,5,Nayaka New
img_00415.png,ꦝꦩꦏꦪꦮ,dhamakayawa,5,CARAKAN JAWA
img_00416.png,ꦫꦭ,rala,2,Nayaka New
img_00417.png,ꦕꦝꦗꦕꦭꦭ,cadhajacalala,6,Dhuwung
img_00418.png,ꦔꦩꦥꦒꦤ,ngamapagana,5,Sehulbari
img_00419.png,ꦚꦤꦪꦧꦩ,nyanayabama,5,AB Bakul
img_00420.png,ꦏꦢ,kada,2,Damarwulan
img_00421.png,ꦝꦔꦢ,dhangada,3,Sehulbari
img_00422.png,ꦧꦢꦮꦢ,badawada,4,Jamawi
img_00423.png,ꦫꦥꦚꦢꦕ,rapanyadaca,5,Tuladha Jejeg
img_00424.png,ꦔꦔꦠ,ngangata,3,Nyk Ngayogyan New Italic
img_00425.png,ꦕꦧꦢꦲꦏ,cabadahaka,5,New Kramawirya
img_00426.png,ꦢꦠꦚꦝꦗꦛ,datanyadhajatha,6,New Kramawirya
img_00427.png,ꦫꦝꦥꦲꦛ,radhapahatha,5,Sehulbari
img_00428.png,ꦪꦚꦒꦠꦭꦠ,yanyagatalata,6,Nayaka New
img_00429.png,ꦩꦕꦔꦗ,macangaja,4,Noto Sans Javanese Regular
img_00430.png,ꦫꦠꦝ,ratadha,3,Dhuwung
img_00431.png,ꦤꦗꦭꦠꦛꦲ,najalatathaha,6,Djoharuddin
img_00432.png,ꦮꦥꦲꦧꦒ,wapahabaga,5,AR Demak Beta
img_00433.png,ꦚꦭ,nyala,2,Tuladha Jejeg
img_00434.png,ꦗꦔꦕꦩꦔ,jangacamanga,5,Nayaka New
img_00435.png,ꦥꦭ,pala,2,Nyk Ngayogyan Jejeg
img_00436.png,ꦱꦢꦒ,sadaga,3,Nawatura Beta
img_00437.png,ꦫꦕꦭꦩꦚꦚ,racalamanyanya,6,Nyk Ngayogyan Jejeg
img_00438.png,ꦮꦲ,waha,2,Damarwulan
img_00439.png,ꦗꦢꦩꦪ,jadamaya,4,Nyk Ngayogyan New Italic
img_00440.png,ꦱꦧꦗ,sabaja,3,AR Demak Beta
img_00441.png,ꦭꦏꦔꦕꦕꦔ,lakangacacanga,6,Dhuwung
img_00442.png,ꦏꦩꦩꦢꦲ,kamamadaha,5,New Kramawirya
img_00443.png,ꦗꦏꦕꦭꦱ,jakacalasa,5,AB Bakul
img_00444.png,ꦲꦛꦥꦤꦛꦱ,hathapanathasa,6,Djoharuddin
img_00445.png,ꦤꦝꦱ,nadhasa,3,Noto Sans Javanese Regular
img_00446.png,ꦚꦔꦥ,nyangapa,3,Jamawi
img_00447.png,ꦫꦏꦮꦭꦕꦠ,rakawalacata,6,Gumregah New FULL
img_00448.png,ꦤꦗꦱ,najasa,3,Gumregah New FULL
img_00449.png,ꦠꦤꦔꦩꦚꦥ,tanangamanyapa,6,Nyk Ngayogyan Jejeg
img_00450.png,ꦭꦮꦥꦝꦚ,lawapadhanya,5,Dhuwung
img_00451.png,ꦠꦪꦏꦧ,tayakaba,4,Tuladha Jejeg
img_00452.png,ꦪꦮ,yawa,2,New Kramawirya
img_00453.png,ꦲꦭ,hala,2,AR Demak Beta
img_00454.png,ꦕꦕ,caca,2,Sehulbari
img_00455.png,ꦛꦗꦧ,thajaba,3,Djoharuddin
img_00456.png,ꦲꦩꦲꦤꦤꦕ,hamahananaca,6,Jamawi
img_00457.png,ꦭꦠ,lata,2,Djoharuddin
img_00458.png,ꦏꦗꦤꦠ,kajanata,4,Nyk Ngayogyan New Italic
img_00459.png,ꦠꦛꦭꦪꦢꦫ,tathalayadara,6,Nayaka New
img_00460.png,ꦪꦠꦩꦫ,yatamara,4,Nyk Ngayogyan Jejeg
img_00461.png,ꦛꦛꦒꦮꦪꦤ,thathagawayana,6,Nayaka New
img_00462.png,ꦩꦱꦧꦲꦫꦧ,masabaharaba,6,Nawatura Beta
img_00463.png,ꦮꦥ,wapa,2,Noto Sans Javanese Regular
img_00464.png,ꦕꦫꦠꦩ,caratama,4,Dhuwung
img_00465.png,ꦕꦥꦗ,capaja,3,Nayaka New
img_00466.png,ꦝꦢꦥꦲꦕꦱ,dhadapahacasa,6,AR Demak Beta
img_00467.png,ꦔꦭꦏꦲꦲ,ngalakahaha,5,AB Wulang
img_00468.png,ꦛꦥꦱꦛꦤ,thapasathana,5,AB Wulang
img_00469.png,ꦠꦗ,taja,2,Nayaka New
img_00470.png,ꦕꦭꦠ,calata,3,Damarwulan
img_00471.png,ꦒꦧꦗꦝ,gabajadha,4,Nyk Ngayogyan New Italic
img_00472.png,ꦔꦛ,ngatha,2,Nyk Ngayogyan Jejeg
img_00473.png,ꦒꦭꦚꦭꦕꦧ,galanyalacaba,6,Nyk Ngayogyan New Italic
img_00474.png,ꦝꦮꦭ,dhawala,3,Gumregah New FULL
img_00475.png,ꦝꦔꦪꦲꦲ,dhangayahaha,5,Nyk Ngayogyan Jejeg
img_00476.png,ꦤꦲꦪ,nahaya,3,AR Demak Beta
img_00477.png,ꦗꦫꦕꦚꦠ,jaracanyata,5,Damarwulan
img_00478.png,ꦒꦚꦭ,ganyala,3,Gumregah New FULL
img_00479.png,ꦫꦚꦪ,ranyaya,3,CARAKAN JAWA
img_00480.png,ꦕꦛꦝ,cathadha,3,New Kramawirya
img_00481.png,ꦕꦪꦏ,cayaka,3,Gumregah New FULL
img_00482.png,ꦭꦤꦩ,lanama,3,Noto Sans Javanese Regular
img_00483.png,ꦥꦥꦲꦚꦗꦢ,papahanyajada,6,Dhuwung
img_00484.png,ꦠꦭꦢꦠꦒ,taladataga,5,Nayaka New
img_00485.png,ꦩꦝꦝꦫꦗ,madhadharaja,5,Sehulbari
img_00486.png,ꦭꦱꦛꦚꦲ,lasathanyaha,5,New Kramawirya
img_00487.png,ꦒꦫ,gara,2,Damarwulan
img_00488.png,ꦗꦭꦔꦚꦫ,jalanganyara,5,Gumregah New FULL
img_00489.png,ꦲꦭ,hala,2,Tuladha Jejeg
img_00490.png,ꦠꦕ,taca,2,AR Demak Beta
img_00491.png,ꦲꦤꦩ,hanama,3,Dhuwung
img_00492.png,ꦧꦛꦛꦛꦱꦢ,bathathathasada,6,Nyk Ngayogyan Jejeg
img_00493.png,ꦤꦪ,naya,2,New Kramawirya
img_00494.png,ꦚꦪꦕꦕꦛꦝ,nyayacacathadha,6,New Kramawirya
img_00495.png,ꦩꦕꦕ,macaca,3,Sehulbari
img_00496.png,ꦫꦧꦩ,rabama,3,Dhuwung
img_00497.png,ꦪꦤꦔ,yananga,3,Dhuwung
img_00498.png,ꦫꦏꦔꦗ,rakangaja,4,Tuladha Jejeg
img_00499.png,ꦔꦱꦮꦚꦢ,ngasawanyada,5,Damarwulan
img_00500.png,ꦲꦲꦥꦠ,hahapata,4,AB Bakul
img_00501.png,ꦛꦢꦒ,thadaga,3,AR Demak Beta
img_00502.png,ꦮꦮꦛꦛꦩ,wawathathama,5,Nawatura Beta
img_00503.png,ꦝꦮꦤꦔꦥꦢ,dhawanangapada,6,CARAKAN JAWA
img_00504.png,ꦱꦤꦠ,sanata,3,Dhuwung
img_00505.png,ꦚꦲꦔꦤꦲ,nyahanganaha,5,AB Wulang
img_00506.png,ꦏꦤꦢꦤ,kanadana,4,Nyk Ngayogyan Jejeg
img_00507.png,ꦭꦭꦩꦢ,lalamada,4,AB Bakul
img_00508.png,ꦪꦕ,yaca,2,Noto Sans Javanese Regular
img_00509.png,ꦚꦠꦔ,nyatanga,3,Sehulbari
img_00510.png,ꦱꦲꦠ,sahata,3,Tuladha Jejeg
img_00511.png,ꦮꦒ,waga,2,AR Demak Beta
img_00512.png,ꦧꦪꦧꦧꦠꦮ,bayababatawa,6,Damarwulan
img_00513.png,ꦔꦏꦪꦕ,ngakayaca,4,AB Bakul
img_00514.png,ꦔꦮꦮꦭ,ngawawala,4,CARAKAN JAWA
img_00515.png,ꦢꦩꦤꦱꦝꦗ,damanasadhaja,6,New Kramawirya
img_00516.png,ꦏꦏ,kaka,2,New Kramawirya
img_00517.png,ꦔꦲ,ngaha,2,Nawatura Beta
img_00518.png,ꦏꦩꦗꦝꦒꦥ,kamajadhagapa,6,Nawatura Beta
img_00519.png,ꦗꦤꦭ,janala,3,Nawatura Beta
img_00520.png,ꦛꦫꦤꦢꦕ,tharanadaca,5,Tuladha Jejeg
img_00521.png,ꦥꦧꦫ,pabara,3,AB Wulang
img_00522.png,ꦒꦥꦔꦩꦠꦒ,gapangamataga,6,Nayaka New
img_00523.png,ꦥꦫꦕꦱꦧ,paracasaba,5,AR Demak Beta
img_00524.png,ꦱꦛꦝꦕꦢ,sathadhacada,5,Noto Sans Javanese Regular
img_00525.png,ꦠꦛ,tatha,2,Djoharuddin
img_00526.png,ꦲꦏꦲꦝꦲꦗ,hakahadhahaja,6,Damarwulan
img_00527.png,ꦠꦗꦩꦥ,tajamapa,4,CARAKAN JAWA
img_00528.png,ꦧꦠꦫꦪꦩꦏ,batarayamaka,6,Tuladha Jejeg
img_00529.png,ꦩꦛ,matha,2,Gumregah New FULL
img_00530.png,ꦮꦥꦲꦒꦭꦗ,wapahagalaja,6,Noto Sans Javanese Regular
img_00531.png,ꦮꦠꦗꦛ,watajatha,4,Nyk Ngayogyan Jejeg
img_00532.png,ꦩꦪꦝ,mayadha,3,AR Demak Beta
img_00533.png,ꦭꦥꦛ,lapatha,3,Gumregah New FULL
img_00534.png,ꦚꦧ,nyaba,2,Damarwulan
img_00535.png,ꦭꦢꦩꦮꦕ,ladamawaca,5,Jamawi
img_00536.png,ꦪꦧ,yaba,2,Nayaka New
img_00537.png,ꦒꦚꦝ,ganyadha,3,Djoharuddin
img_00538.png,ꦮꦠꦏꦪꦩꦪ,watakayamaya,6,Nayaka New
img_00539.png,ꦧꦒꦒꦤꦥꦧ,bagaganapaba,6,CARAKAN JAWA
img_00540.png,ꦗꦏꦭ,jakala,3,New Kramawirya
img_00541.png,ꦠꦥꦱꦮꦢꦲ,tapasawadaha,6,New Kramawirya
img_00542.png,ꦗꦭꦧꦛ,jalabatha,4,Jamawi
img_00543.png,ꦮꦠ,wata,2,Dhuwung
img_00544.png,ꦛꦩꦱ,thamasa,3,Nyk Ngayogyan Jejeg
img_00545.png,ꦭꦱꦗꦤꦮ,lasajanawa,5,AB Bakul
img_00546.png,ꦚꦗꦝ,nyajadha,3,Jamawi
img_00547.png,ꦲꦤ,hana,2,AR Demak Beta
img_00548.png,ꦩꦢꦤꦧ,madanaba,4,New Kramawirya
img_00549.png,ꦥꦗꦫꦤ,pajarana,4,AB Bakul
img_00550.png,ꦪꦛꦤꦒ,yathanaga,4,Tuladha Jejeg
img_00551.png,ꦠꦲ,taha,2,Tuladha Jejeg
img_00552.png,ꦧꦥꦥꦪꦪꦱ,bapapayayasa,6,Jamawi
img_00553.png,ꦏꦪꦫꦭꦕ,kayaralaca,5,Dhuwung
img_00554.png,ꦔꦮꦛꦛꦩ,ngawathathama,5,AB Bakul
img_00555.png,ꦕꦮꦮꦏꦫꦚ,cawawakaranya,6,Nawatura Beta
img_00556.png,ꦒꦒꦲꦔ,gagahanga,4,Jamawi
img_00557.png,ꦱꦫꦛꦩꦔ,sarathamanga,5,Nayaka New
img_00558.png,ꦧꦭꦮꦏ,balawaka,4,Gumregah New FULL
img_00559.png,ꦭꦕꦠ,lacata,3,AB Wulang
img_00560.png,ꦏꦒꦝꦛꦩꦲ,kagadhathamaha,6,AR Demak Beta
img_00561.png,ꦲꦥꦕ,hapaca,3,Nayaka New
img_00562.png,ꦢꦔꦒꦚꦒꦢ,dangaganyagada,6,Damarwulan
img_00563.png,ꦩꦔꦛꦠꦩꦧ,mangathatamaba,6,Nayaka New
img_00564.png,ꦫꦩꦧꦮꦪ,ramabawaya,5,CARAKAN JAWA
img_00565.png,ꦢꦔꦒꦤ,dangagana,4,Sehulbari
img_00566.png,ꦕꦛꦫꦛ,catharatha,4,Nawatura Beta
img_00567.png,ꦝꦤꦒ,dhanaga,3,AR Demak Beta
img_00568.png,ꦥꦗꦠꦒꦱꦚ,pajatagasanya,6,CARAKAN JAWA
img_00569.png,ꦥꦮꦚꦭ,pawanyala,4,AR Demak Beta
img_00570.png,ꦭꦧ,laba,2,AR Demak Beta
img_00571.png,ꦏꦕꦔꦮꦲ,kacangawaha,5,Gumregah New FULL
img_00572.png,ꦱꦱꦢꦝ,sasadadha,4,Dhuwung
img_00573.png,ꦫꦒꦒꦮꦭ,ragagawala,5,Nayaka New
img_00574.png,ꦕꦧꦚꦒ,cabanyaga,4,Nawatura Beta
img_00575.png,ꦒꦥꦚꦲꦕ,gapanyahaca,5,CARAKAN JAWA
img_00576.png,ꦔꦲꦒꦕꦥ,ngahagacapa,5,Damarwulan
img_00577.png,ꦮꦤꦕꦕ,wanacaca,4,Nyk Ngayogyan Jejeg
img_00578.png,ꦝꦢ,dhada,2,Gumregah New FULL
img_00579.png,ꦪꦒꦛ,yagatha,3,AB Bakul
img_00580.png,ꦪꦥꦢꦤꦮ,yapadanawa,5,Jamawi
img_00581.png,ꦚꦧ,nyaba,2,Nawatura Beta
img_00582.png,ꦝꦱꦥꦢ,dhasapada,4,AR Demak Beta
img_00583.png,ꦥꦗꦲ,pajaha,3,AR Demak Beta
img_00584.png,ꦢꦠꦗꦥꦩꦮ,datajapamawa,6,Nyk Ngayogyan New Italic
img_00585.png,ꦏꦝꦛꦚ,kadhathanya,4,Gumregah New FULL
img_00586.png,ꦗꦪꦕꦩ,jayacama,4,Nyk Ngayogyan New Italic
img_00587.png,ꦪꦤꦠ,yanata,3,Nawatura Beta
img_00588.png,ꦤꦥꦗ,napaja,3,Noto Sans Javanese Regular
img_00589.png,ꦛꦭꦠꦏꦮꦲ,thalatakawaha,6,CARAKAN JAWA
img_00590.png,ꦭꦢꦗꦩꦩꦏ,ladajamamaka,6,New Kramawirya
img_00591.png,ꦠꦫꦥꦭꦝ,tarapaladha,5,Damarwulan
img_00592.png,ꦢꦒ,daga,2,Nayaka New
img_00593.png,ꦛꦫꦫꦪꦪꦧ,thararayayaba,6,Noto Sans Javanese Regular
img_00594.png,ꦚꦩꦠ,nyamata,3,Nyk Ngayogyan Jejeg
img_00595.png,ꦫꦢꦫꦗ,radaraja,4,Djoharuddin
img_00596.png,ꦮꦧ,waba,2,Dhuwung
img_00597.png,ꦢꦫꦲꦚ,darahanya,4,AB Wulang
img_00598.png,ꦧꦤꦭꦝꦲ,banaladhaha,5,Gumregah New FULL
img_00599.png,ꦲꦏꦱꦱꦧ,hakasasaba,5,Nayaka New
img_00600.png,ꦏꦪꦔꦲꦤ,kayangahana,5,AB Bakul
img_00601.png,ꦱꦔꦗꦭꦮꦕ,sangajalawaca,6,Nawatura Beta
img_00602.png,ꦪꦚꦲ,yanyaha,3,Tuladha Jejeg
img_00603.png,ꦠꦕꦧꦒꦲꦥ,tacabagahapa,6,Djoharuddin
img_00604.png,ꦛꦮꦚ,thawanya,3,Tuladha Jejeg
img_00605.png,ꦢꦫꦩꦱ,daramasa,4,CARAKAN JAWA
img_00606.png,ꦧꦢ,bada,2,AB Bakul
img_00607.png,ꦚꦮꦲꦏꦚ,nyawahakanya,5,AB Wulang
img_00608.png,ꦫꦭꦱ,ralasa,3,New Kramawirya
img_00609.png,ꦭꦠꦲꦱꦩꦚ,latahasamanya,6,New Kramawirya
img_00610.png,ꦥꦪ,paya,2,New Kramawirya
img_00611.png,ꦛꦩꦥ,thamapa,3,AB Wulang
img_00612.png,ꦩꦝꦢꦥꦚꦢ,madhadapanyada,6,CARAKAN JAWA
img_00613.png,ꦠꦩꦭꦭꦱꦫ,tamalalasara,6,CARAKAN JAWA
img_00614.png,ꦢꦫꦤ,darana,3,Jamawi
img_00615.png,ꦱꦱꦫꦪꦭꦚ,sasarayalanya,6,Djoharuddin
img_00616.png,ꦱꦛꦱꦥꦔꦪ,sathasapangaya,6,Jamawi
img_00617.png,ꦝꦱ,dhasa,2,Jamawi
img_00618.png,ꦱꦕꦝꦧ,sacadhaba,4,Nayaka New
img_00619.png,ꦝꦗꦔꦝꦥꦕ,dhajangadhapaca,6,Dhuwung
img_00620.png,ꦝꦛꦤ,dhathana,3,Jamawi
img_00621.png,ꦧꦒ,baga,2,Damarwulan
img_00622.png,ꦠꦗ,taja,2,Nyk Ngayogyan New Italic
img_00623.png,ꦝꦏꦒꦢꦢꦕ,dhakagadadaca,6,AB Wulang
img_00624.png,ꦮꦗꦢꦭꦏ,wajadalaka,5,Gumregah New FULL
img_00625.png,ꦕꦩꦒꦢꦮꦢ,camagadawada,6,CARAKAN JAWA
img_00626.png,ꦢꦤ,dana,2,Dhuwung
img_00627.png,ꦤꦲ,naha,2,Gumregah New FULL
img_00628.png,ꦏꦩꦒꦔꦒ,kamagangaga,5,AB Bakul
img_00629.png,ꦩꦤꦲꦥꦧ,manahapaba,5,CARAKAN JAWA
img_00630.png,ꦫꦩ,rama,2,AB Bakul
img_00631.png,ꦫꦩ,rama,2,Damarwulan
img_00632.png,ꦢꦝꦮꦤ,dadhawana,4,Nyk Ngayogyan New Italic
img_00633.png,ꦠꦱꦔ,tasanga,3,Sehulbari
img_00634.png,ꦧꦝ,badha,2,Djoharuddin
img_00635.png,ꦔꦤꦛꦝ,nganathadha,4,Nayaka New
img_00636.png,ꦝꦕꦭꦚ,dhacalanya,4,AB Bakul
img_00637.png,ꦪꦔꦏ,yangaka,3,New Kramawirya
img_00638.png,ꦕꦗꦤꦩ,cajanama,4,Jamawi
img_00639.png,ꦱꦚꦗ,sanyaja,3,Gumregah New FULL
img_00640.png,ꦭꦫ,lara,2,Jamawi
img_00641.png,ꦧꦭꦝꦝꦱꦭ,baladhadhasala,6,Noto Sans Javanese Regular
img_00642.png,ꦱꦗꦤ,sajana,3,AR Demak Beta
img_00643.png,ꦮꦮꦠꦲꦥꦔ,wawatahapanga,6,Dhuwung
img_00644.png,ꦗꦚꦏꦒꦠꦱ,janyakagatasa,6,Jamawi
img_00645.png,ꦕꦠꦤ,catana,3,Djoharuddin
img_00646.png,ꦔꦲꦒꦱꦚ,ngahagasanya,5,Nawatura Beta
img_00647.png,ꦗꦕꦏꦩꦏꦮ,jacakamakawa,6,Sehulbari
img_00648.png,ꦚꦔꦱ,nyangasa,3,AB Wulang
img_00649.png,ꦤꦧꦔꦥꦗ,nabangapaja,5,Jamawi
img_00650.png,ꦗꦧꦧꦭꦭ,jababalala,5,Nyk Ngayogyan New Italic
img_00651.png,ꦕꦧꦔꦔꦱ,cabangangasa,5,Dhuwung
img_00652.png,ꦮꦗ,waja,2,Nyk Ngayogyan New Italic
img_00653.png,ꦩꦮꦧꦕꦢꦚ,mawabacadanya,6,Noto Sans Javanese Regular
img_00654.png,ꦱꦤꦤꦩꦗ,sananamaja,5,AB Bakul
img_00655.png,ꦒꦤꦛꦭ,ganathala,4,Damarwulan
img_00656.png,ꦭꦗꦤꦥꦥ,lajanapapa,5,Damarwulan
img_00657.png,ꦧꦠꦠꦏꦛꦒ,batatakathaga,6,Nawatura Beta
img_00658.png,ꦝꦒ,dhaga,2,Gumregah New FULL
img_00659.png,ꦢꦗꦢꦮꦝ,dajadawadha,5,Sehulbari
img_00660.png,ꦕꦤꦭꦤꦔꦠ,canalanangata,6,Jamawi
img_00661.png,ꦔꦛꦢꦱ,ngathadasa,4,Djoharuddin
img_00662.png,ꦤꦚꦏꦫ,nanyakara,4,AB Bakul
img_00663.png,ꦤꦫꦲꦗꦠꦮ,narahajatawa,6,Nawatura Beta
img_00664.png,ꦛꦭꦠꦢꦚꦕ,thalatadanyaca,6,Nyk Ngayogyan Jejeg
img_00665.png,ꦠꦠ,tata,2,CARAKAN JAWA
img_00666.png,ꦤꦒꦫꦝ,nagaradha,4,Tuladha Jejeg
img_00667.png,ꦢꦤꦛꦛꦒ,danathathaga,5,Damarwulan
img_00668.png,ꦪꦝꦩꦥꦫꦲ,yadhamaparaha,6,Nyk Ngayogyan Jejeg
img_00669.png,ꦧꦲꦩꦭꦤꦧ,bahamalanaba,6,Jamawi
img_00670.png,ꦠꦧ,taba,2,Tuladha Jejeg
img_00671.png,ꦮꦤ,wana,2,CARAKAN JAWA
img_00672.png,ꦢꦲꦫ,dahara,3,AB Bakul
img_00673.png,ꦒꦛꦮꦚꦪ,gathawanyaya,5,Sehulbari
img_00674.png,ꦩꦥ,mapa,2,Dhuwung
img_00675.png,ꦭꦥꦪꦚ,lapayanya,4,Nyk Ngayogyan New Italic
img_00676.png,ꦤꦫꦱꦚꦧꦭ,narasanyabala,6,AR Demak Beta
img_00677.png,ꦝꦚꦪꦤꦩ,dhanyayanama,5,CARAKAN JAWA
img_00678.png,ꦢꦱꦱ,dasasa,3,Gumregah New FULL
img_00679.png,ꦥꦱꦏ,pasaka,3,AR Demak Beta
img_00680.png,ꦩꦥꦏ,mapaka,3,Nyk Ngayogyan Jejeg
img_00681.png,ꦔꦢꦠ,ngadata,3,Nyk Ngayogyan New Italic
img_00682.png,ꦝꦢꦔꦒꦠ,dhadangagata,5,Djoharuddin
img_00683.png,ꦧꦧꦥꦒꦩꦒ,babapagamaga,6,AB Wulang
img_00684.png,ꦭꦪꦩꦥ,layamapa,4,Damarwulan
img_00685.png,ꦪꦤꦪꦗꦒꦧ,yanayajagaba,6,AB Wulang
img_00686.png,ꦕꦚꦠ,canyata,3,Sehulbari
img_00687.png,ꦩꦠꦱ,matasa,3,Nyk Ngayogyan New Italic
img_00688.png,ꦥꦛ,patha,2,Sehulbari
img_00689.png,ꦮꦒꦤ,wagana,3,AB Bakul
img_00690.png,ꦒꦗꦚꦏꦮꦪ,gajanyakawaya,6,Sehulbari
img_00691.png,ꦗꦗꦭꦔꦲ,jajalangaha,5,Nawatura Beta
img_00692.png,ꦪꦪꦠꦔ,yayatanga,4,Nyk Ngayogyan Jejeg
img_00693.png,ꦤꦮꦩ,nawama,3,AB Wulang
img_00694.png,ꦤꦏꦛ,nakatha,3,AB Bakul
img_00695.png,ꦛꦱ,thasa,2,Dhuwung
img_00696.png,ꦱꦢ,sada,2,Djoharuddin
img_00697.png,ꦚꦪꦭꦝ,nyayaladha,4,Damarwulan
img_00698.png,ꦥꦱꦗ,pasaja,3,Dhuwung
img_00699.png,ꦪꦭ,yala,2,Noto Sans Javanese Regular
img_00700.png,ꦏꦲꦕꦤꦧ,kahacanaba,5,Sehulbari
img_00701.png,ꦢꦠꦛꦕꦠꦛ,datathacatatha,6,AR Demak Beta
img_00702.png,ꦕꦠꦲ,cataha,3,AB Wulang
img_00703.png,ꦭꦮꦛ,lawatha,3,Dhuwung
img_00704.png,ꦚꦔꦗꦭꦲ,nyangajalaha,5,Nawatura Beta
img_00705.png,ꦱꦒꦥ,sagapa,3,AB Bakul
img_00706.png,ꦔꦫꦩꦱꦏꦧ,ngaramasakaba,6,Nyk Ngayogyan New Italic
img_00707.png,ꦢꦏꦱꦧꦲ,dakasabaha,5,Gumregah New FULL
img_00708.png,ꦠꦭꦛ,talatha,3,Sehulbari
img_00709.png,ꦧꦩꦤ,bamana,3,Nayaka New
img_00710.png,ꦧꦢꦕꦩ,badacama,4,Gumregah New FULL
img_00711.png,ꦱꦔꦲꦚꦗꦪ,sangahanyajaya,6,AR Demak Beta
img_00712.png,ꦚꦭ,nyala,2,Noto Sans Javanese Regular
img_00713.png,ꦒꦔ,ganga,2,Jamawi
img_00714.png,ꦠꦪꦫ,tayara,3,Nyk Ngayogyan Jejeg
img_00715.png,ꦪꦝꦪ,yadhaya,3,Nyk Ngayogyan New Italic
img_00716.png,ꦠꦛꦛꦱꦏꦠ,tathathasakata,6,CARAKAN JAWA
img_00717.png,ꦠꦫꦱꦕꦥ,tarasacapa,5,Noto Sans Javanese Regular
img_00718.png,ꦲꦚꦭꦪꦧ,hanyalayaba,5,Tuladha Jejeg
img_00719.png,ꦒꦤꦠꦝꦠꦠ,ganatadhatata,6,Nyk Ngayogyan New Italic
img_00720.png,ꦩꦔ,manga,2,Dhuwung
img_00721.png,ꦏꦔꦲꦪꦱ,kangahayasa,5,AB Bakul
img_00722.png,ꦗꦒꦠꦕꦧꦱ,jagatacabasa,6,Tuladha Jejeg
img_00723.png,ꦔꦏꦩꦛꦚꦕ,ngakamathanyaca,6,Nyk Ngayogyan New Italic
img_00724.png,ꦕꦧꦝꦚꦔ,cabadhanyanga,5,CARAKAN JAWA
img_00725.png,ꦮꦚꦕ,wanyaca,3,Djoharuddin
img_00726.png,ꦝꦩꦚ,dhamanya,3,CARAKAN JAWA
img_00727.png,ꦏꦔꦛꦔ,kangathanga,4,Noto Sans Javanese Regular
img_00728.png,ꦒꦱꦤꦏ,gasanaka,4,Jamawi
img_00729.png,ꦠꦢꦥꦕꦪꦏ,tadapacayaka,6,AB Wulang
img_00730.png,ꦝꦛꦥꦝꦝꦔ,dhathapadhadhanga,6,AB Bakul
img_00731.png,ꦫꦭꦢ,ralada,3,Nyk Ngayogyan Jejeg
img_00732.png,ꦝꦔꦩꦫꦲ,dhangamaraha,5,New Kramawirya
img_00733.png,ꦲꦥꦝꦏꦝ,hapadhakadha,5,AB Wulang
img_00734.png,ꦕꦒ,caga,2,AB Wulang
img_00735.png,ꦗꦏꦏꦔ,jakakanga,4,Damarwulan
img_00736.png,ꦢꦫꦏ,daraka,3,Dhuwung
img_00737.png,ꦲꦤꦒꦲ,hanagaha,4,Dhuwung
img_00738.png,ꦒꦠꦢꦕꦤꦗ,gatadacanaja,6,Jamawi
img_00739.png,ꦱꦪꦢꦛꦛꦤ,sayadathathana,6,Dhuwung
img_00740.png,ꦒꦕꦱ,gacasa,3,Nyk Ngayogyan Jejeg
img_00741.png,ꦧꦏꦔꦚꦲ,bakanganyaha,5,Gumregah New FULL
img_00742.png,ꦝꦕꦒꦒꦥ,dhacagagapa,5,AB Wulang
img_00743.png,ꦛꦤꦮꦱꦏꦚ,thanawasakanya,6,AB Wulang
img_00744.png,ꦔꦔꦢꦲꦲꦠ,ngangadahahata,6,Nyk Ngayogyan New Italic
img_00745.png,ꦗꦏꦥ,jakapa,3,CARAKAN JAWA
img_00746.png,ꦮꦪꦕꦩꦒ,wayacamaga,5,AR Demak Beta
img_00747.png,ꦮꦭꦒꦠꦥ,walagatapa,5,Dhuwung
img_00748.png,ꦱꦲꦮꦫꦪꦚ,sahawarayanya,6,AB Wulang
img_00749.png,ꦠꦏꦤ,takana,3,Sehulbari
