image,transcription,transliteration,length
img_00466.png,ꦝꦢꦥꦲꦕꦱ,dhadapahacasa,6
img_00467.png,ꦔꦭꦏꦲꦲ,ngalakahaha,5
img_00468.png,ꦛꦥꦱꦛꦤ,thapasathana,5
img_00469.png,ꦠꦗ,taja,2
img_00470.png,ꦕꦭꦠ,calata,3
img_00471.png,ꦒꦧꦗꦝ,gabajadha,4
img_00472.png,ꦔꦛ,ngatha,2
img_00473.png,ꦒꦭꦚꦭꦕꦧ,galanyalacaba,6
img_00474.png,ꦝꦮꦭ,dhawala,3
img_00475.png,ꦝꦔꦪꦲꦲ,dhangayahaha,5
img_00476.png,ꦤꦲꦪ,nahaya,3
img_00477.png,ꦗꦫꦕꦚꦠ,jaracanyata,5
img_00478.png,ꦒꦚꦭ,ganyala,3
img_00479.png,ꦫꦚꦪ,ranyaya,3
img_00480.png,ꦕꦛꦝ,cathadha,3
img_00481.png,ꦕꦪꦏ,cayaka,3
img_00482.png,ꦭꦤꦩ,lanama,3
img_00483.png,ꦥꦥꦲꦚꦗꦢ,papahanyajada,6
img_00484.png,ꦠꦭꦢꦠꦒ,taladataga,5
img_00485.png,ꦩꦝꦝꦫꦗ,madhadharaja,5
img_00486.png,ꦭꦱꦛꦚꦲ,lasathanyaha,5
img_00487.png,ꦒꦫ,gara,2
img_00488.png,ꦗꦭꦔꦚꦫ,jalanganyara,5
img_00489.png,ꦲꦭ,hala,2
img_00490.png,ꦠꦕ,taca,2
img_00491.png,ꦲꦤꦩ,hanama,3
img_00492.png,ꦧꦛꦛꦛꦱꦢ,bathathathasada,6
img_00493.png,ꦤꦪ,naya,2
img_00494.png,ꦚꦪꦕꦕꦛꦝ,nyayacacathadha,6
img_00495.png,ꦩꦕꦕ,macaca,3
img_00496.png,ꦫꦧꦩ,rabama,3
img_00497.png,ꦪꦤꦔ,yananga,3
img_00498.png,ꦫꦏꦔꦗ,rakangaja,4
img_00499.png,ꦔꦱꦮꦚꦢ,ngasawanyada,5
img_00500.png,ꦲꦲꦥꦠ,hahapata,4
img_00501.png,ꦛꦢꦒ,thadaga,3
img_00502.png,ꦮꦮꦛꦛꦩ,wawathathama,5
img_00503.png,ꦝꦮꦤꦔꦥꦢ,dhawanangapada,6
img_00504.png,ꦱꦤꦠ,sanata,3
img_00505.png,ꦚꦲꦔꦤꦲ,nyahanganaha,5
img_00506.png,ꦏꦤꦢꦤ,kanadana,4
img_00507.png,ꦭꦭꦩꦢ,lalamada,4
img_00508.png,ꦪꦕ,yaca,2
img_00509.png,ꦚꦠꦔ,nyatanga,3
img_00510.png,ꦱꦲꦠ,sahata,3
img_00511.png,ꦮꦒ,waga,2
img_00512.png,ꦧꦪꦧꦧꦠꦮ,bayababatawa,6
img_00513.png,ꦔꦏꦪꦕ,ngakayaca,4
img_00514.png,ꦔꦮꦮꦭ,ngawawala,4
img_00515.png,ꦢꦩꦤꦱꦝꦗ,damanasadhaja,6
img_00516.png,ꦏꦏ,kaka,2
img_00517.png,ꦔꦲ,ngaha,2
img_00518.png,ꦏꦩꦗꦝꦒꦥ,kamajadhagapa,6
img_00519.png,ꦗꦤꦭ,janala,3
img_00520.png,ꦛꦫꦤꦢꦕ,tharanadaca,5
img_00521.png,ꦥꦧꦫ,pabara,3
img_00522.png,ꦒꦥꦔꦩꦠꦒ,gapangamataga,6
img_00523.png,ꦥꦫꦕꦱꦧ,paracasaba,5
img_00524.png,ꦱꦛꦝꦕꦢ,sathadhacada,5
img_00525.png,ꦠꦛ,tatha,2
img_00526.png,ꦲꦏꦲꦝꦲꦗ,hakahadhahaja,6
img_00527.png,ꦠꦗꦩꦥ,tajamapa,4
img_00528.png,ꦧꦠꦫꦪꦩꦏ,batarayamaka,6
img_00529.png,ꦩꦛ,matha,2
img_00530.png,ꦮꦥꦲꦒꦭꦗ,wapahagalaja,6
img_00531.png,ꦮꦠꦗꦛ,watajatha,4
img_00532.png,ꦩꦪꦝ,mayadha,3
img_00533.png,ꦭꦥꦛ,lapatha,3
img_00534.png,ꦚꦧ,nyaba,2
img_00535.png,ꦭꦢꦩꦮꦕ,ladamawaca,5
img_00536.png,ꦪꦧ,yaba,2
img_00537.png,ꦒꦚꦝ,ganyadha,3
img_00538.png,ꦮꦠꦏꦪꦩꦪ,watakayamaya,6
img_00539.png,ꦧꦒꦒꦤꦥꦧ,bagaganapaba,6
img_00540.png,ꦗꦏꦭ,jakala,3
img_00541.png,ꦠꦥꦱꦮꦢꦲ,tapasawadaha,6
img_00542.png,ꦗꦭꦧꦛ,jalabatha,4
img_00543.png,ꦮꦠ,wata,2
img_00544.png,ꦛꦩꦱ,thamasa,3
img_00545.png,ꦭꦱꦗꦤꦮ,lasajanawa,5
img_00546.png,ꦚꦗꦝ,nyajadha,3
img_00547.png,ꦲꦤ,hana,2
img_00548.png,ꦩꦢꦤꦧ,madanaba,4
img_00549.png,ꦥꦗꦫꦤ,pajarana,4
img_00550.png,ꦪꦛꦤꦒ,yathanaga,4
img_00551.png,ꦠꦲ,taha,2
img_00552.png,ꦧꦥꦥꦪꦪꦱ,bapapayayasa,6
img_00553.png,ꦏꦪꦫꦭꦕ,kayaralaca,5
img_00554.png,ꦔꦮꦛꦛꦩ,ngawathathama,5
img_00555.png,ꦕꦮꦮꦏꦫꦚ,cawawakaranya,6
img_00556.png,ꦒꦒꦲꦔ,gagahanga,4
img_00557.png,ꦱꦫꦛꦩꦔ,sarathamanga,5
img_00558.png,ꦧꦭꦮꦏ,balawaka,4
img_00559.png,ꦭꦕꦠ,lacata,3
img_00560.png,ꦏꦒꦝꦛꦩꦲ,kagadhathamaha,6
img_00561.png,ꦲꦥꦕ,hapaca,3
img_00562.png,ꦢꦔꦒꦚꦒꦢ,dangaganyagada,6
img_00563.png,ꦩꦔꦛꦠꦩꦧ,mangathatamaba,6
img_00564.png,ꦫꦩꦧꦮꦪ,ramabawaya,5
img_00565.png,ꦢꦔꦒꦤ,dangagana,4
img_00566.png,ꦕꦛꦫꦛ,catharatha,4
img_00567.png,ꦝꦤꦒ,dhanaga,3
img_00568.png,ꦥꦗꦠꦒꦱꦚ,pajatagasanya,6
img_00569.png,ꦥꦮꦚꦭ,pawanyala,4
img_00570.png,ꦭꦧ,laba,2
img_00571.png,ꦏꦕꦔꦮꦲ,kacangawaha,5
img_00572.png,ꦱꦱꦢꦝ,sasadadha,4
img_00573.png,ꦫꦒꦒꦮꦭ,ragagawala,5
img_00574.png,ꦕꦧꦚꦒ,cabanyaga,4
img_00575.png,ꦒꦥꦚꦲꦕ,gapanyahaca,5
img_00576.png,ꦔꦲꦒꦕꦥ,ngahagacapa,5
img_00577.png,ꦮꦤꦕꦕ,wanacaca,4
img_00578.png,ꦝꦢ,dhada,2
img_00579.png,ꦪꦒꦛ,yagatha,3
img_00580.png,ꦪꦥꦢꦤꦮ,yapadanawa,5
img_00581.png,ꦚꦧ,nyaba,2
img_00582.png,ꦝꦱꦥꦢ,dhasapada,4
img_00583.png,ꦥꦗꦲ,pajaha,3
img_00584.png,ꦢꦠꦗꦥꦩꦮ,datajapamawa,6
img_00585.png,ꦏꦝꦛꦚ,kadhathanya,4
img_00586.png,ꦗꦪꦕꦩ,jayacama,4
img_00587.png,ꦪꦤꦠ,yanata,3
img_00588.png,ꦤꦥꦗ,napaja,3
img_00589.png,ꦛꦭꦠꦏꦮꦲ,thalatakawaha,6
img_00590.png,ꦭꦢꦗꦩꦩꦏ,ladajamamaka,6
img_00591.png,ꦠꦫꦥꦭꦝ,tarapaladha,5
img_00592.png,ꦢꦒ,daga,2
img_00593.png,ꦛꦫꦫꦪꦪꦧ,thararayayaba,6
img_00594.png,ꦚꦩꦠ,nyamata,3
img_00595.png,ꦫꦢꦫꦗ,radaraja,4
img_00596.png,ꦮꦧ,waba,2
img_00597.png,ꦢꦫꦲꦚ,darahanya,4
img_00598.png,ꦧꦤꦭꦝꦲ,banaladhaha,5
img_00599.png,ꦲꦏꦱꦱꦧ,hakasasaba,5
img_00600.png,ꦏꦪꦔꦲꦤ,kayangahana,5
img_00601.png,ꦱꦔꦗꦭꦮꦕ,sangajalawaca,6
img_00602.png,ꦪꦚꦲ,yanyaha,3
img_00603.png,ꦠꦕꦧꦒꦲꦥ,tacabagahapa,6
img_00604.png,ꦛꦮꦚ,thawanya,3
img_00605.png,ꦢꦫꦩꦱ,daramasa,4
img_00606.png,ꦧꦢ,bada,2
img_00607.png,ꦚꦮꦲꦏꦚ,nyawahakanya,5
img_00608.png,ꦫꦭꦱ,ralasa,3
img_00609.png,ꦭꦠꦲꦱꦩꦚ,latahasamanya,6
img_00610.png,ꦥꦪ,paya,2
img_00611.png,ꦛꦩꦥ,thamapa,3
img_00612.png,ꦩꦝꦢꦥꦚꦢ,madhadapanyada,6
img_00613.png,ꦠꦩꦭꦭꦱꦫ,tamalalasara,6
img_00614.png,ꦢꦫꦤ,darana,3
img_00615.png,ꦱꦱꦫꦪꦭꦚ,sasarayalanya,6
img_00616.png,ꦱꦛꦱꦥꦔꦪ,sathasapangaya,6
img_00617.png,ꦝꦱ,dhasa,2
img_00618.png,ꦱꦕꦝꦧ,sacadhaba,4
img_00619.png,ꦝꦗꦔꦝꦥꦕ,dhajangadhapaca,6
img_00620.png,ꦝꦛꦤ,dhathana,3
img_00621.png,ꦧꦒ,baga,2
img_00622.png,ꦠꦗ,taja,2
img_00623.png,ꦝꦏꦒꦢꦢꦕ,dhakagadadaca,6
img_00624.png,ꦮꦗꦢꦭꦏ,wajadalaka,5
img_00625.png,ꦕꦩꦒꦢꦮꦢ,camagadawada,6
img_00626.png,ꦢꦤ,dana,2
img_00627.png,ꦤꦲ,naha,2
img_00628.png,ꦏꦩꦒꦔꦒ,kamagangaga,5
img_00629.png,ꦩꦤꦲꦥꦧ,manahapaba,5
img_00630.png,ꦫꦩ,rama,2
img_00631.png,ꦫꦩ,rama,2
img_00632.png,ꦢꦝꦮꦤ,dadhawana,4
img_00633.png,ꦠꦱꦔ,tasanga,3
img_00634.png,ꦧꦝ,badha,2
img_00635.png,ꦔꦤꦛꦝ,nganathadha,4
img_00636.png,ꦝꦕꦭꦚ,dhacalanya,4
img_00637.png,ꦪꦔꦏ,yangaka,3
img_00638.png,ꦕꦗꦤꦩ,cajanama,4
img_00639.png,ꦱꦚꦗ,sanyaja,3
img_00640.png,ꦭꦫ,lara,2
img_00641.png,ꦧꦭꦝꦝꦱꦭ,baladhadhasala,6
img_00642.png,ꦱꦗꦤ,sajana,3
img_00643.png,ꦮꦮꦠꦲꦥꦔ,wawatahapanga,6
img_00644.png,ꦗꦚꦏꦒꦠꦱ,janyakagatasa,6
img_00645.png,ꦕꦠꦤ,catana,3
img_00646.png,ꦔꦲꦒꦱꦚ,ngahagasanya,5
img_00647.png,ꦗꦕꦏꦩꦏꦮ,jacakamakawa,6
img_00648.png,ꦚꦔꦱ,nyangasa,3
img_00649.png,ꦤꦧꦔꦥꦗ,nabangapaja,5
img_00650.png,ꦗꦧꦧꦭꦭ,jababalala,5
img_00651.png,ꦕꦧꦔꦔꦱ,cabangangasa,5
img_00652.png,ꦮꦗ,waja,2
img_00653.png,ꦩꦮꦧꦕꦢꦚ,mawabacadanya,6
img_00654.png,ꦱꦤꦤꦩꦗ,sananamaja,5
img_00655.png,ꦒꦤꦛꦭ,ganathala,4
img_00656.png,ꦭꦗꦤꦥꦥ,lajanapapa,5
img_00657.png,ꦧꦠꦠꦏꦛꦒ,batatakathaga,6
img_00658.png,ꦝꦒ,dhaga,2
img_00659.png,ꦢꦗꦢꦮꦝ,dajadawadha,5
img_00660.png,ꦕꦤꦭꦤꦔꦠ,canalanangata,6
img_00661.png,ꦔꦛꦢꦱ,ngathadasa,4
img_00662.png,ꦤꦚꦏꦫ,nanyakara,4
img_00663.png,ꦤꦫꦲꦗꦠꦮ,narahajatawa,6
img_00664.png,ꦛꦭꦠꦢꦚꦕ,thalatadanyaca,6
img_00665.png,ꦠꦠ,tata,2
img_00666.png,ꦤꦒꦫꦝ,nagaradha,4
img_00667.png,ꦢꦤꦛꦛꦒ,danathathaga,5
img_00668.png,ꦪꦝꦩꦥꦫꦲ,yadhamaparaha,6
img_00669.png,ꦧꦲꦩꦭꦤꦧ,bahamalanaba,6
img_00670.png,ꦠꦧ,taba,2
img_00671.png,ꦮꦤ,wana,2
img_00672.png,ꦢꦲꦫ,dahara,3
img_00673.png,ꦒꦛꦮꦚꦪ,gathawanyaya,5
img_00674.png,ꦩꦥ,mapa,2
img_00675.png,ꦭꦥꦪꦚ,lapayanya,4
img_00676.png,ꦤꦫꦱꦚꦧꦭ,narasanyabala,6
img_00677.png,ꦝꦚꦪꦤꦩ,dhanyayanama,5
img_00678.png,ꦢꦱꦱ,dasasa,3
img_00679.png,ꦥꦱꦏ,pasaka,3
img_00680.png,ꦩꦥꦏ,mapaka,3
img_00681.png,ꦔꦢꦠ,ngadata,3
img_00682.png,ꦝꦢꦔꦒꦠ,dhadangagata,5
img_00683.png,ꦧꦧꦥꦒꦩꦒ,babapagamaga,6
img_00684.png,ꦭꦪꦩꦥ,layamapa,4
img_00685.png,ꦪꦤꦪꦗꦒꦧ,yanayajagaba,6
img_00686.png,ꦕꦚꦠ,canyata,3
img_00687.png,ꦩꦠꦱ,matasa,3
img_00688.png,ꦥꦛ,patha,2
img_00689.png,ꦮꦒꦤ,wagana,3
img_00690.png,ꦒꦗꦚꦏꦮꦪ,gajanyakawaya,6
img_00691.png,ꦗꦗꦭꦔꦲ,jajalangaha,5
img_00692.png,ꦪꦪꦠꦔ,yayatanga,4
img_00693.png,ꦤꦮꦩ,nawama,3
img_00694.png,ꦤꦏꦛ,nakatha,3
img_00695.png,ꦛꦱ,thasa,2
img_00696.png,ꦱꦢ,sada,2
img_00697.png,ꦚꦪꦭꦝ,nyayaladha,4
img_00698.png,ꦥꦱꦗ,pasaja,3
img_00699.png,ꦪꦭ,yala,2
img_00700.png,ꦏꦲꦕꦤꦧ,kahacanaba,5
img_00701.png,ꦢꦠꦛꦕꦠꦛ,datathacatatha,6
img_00702.png,ꦕꦠꦲ,cataha,3
img_00703.png,ꦭꦮꦛ,lawatha,3
img_00704.png,ꦚꦔꦗꦭꦲ,nyangajalaha,5
img_00705.png,ꦱꦒꦥ,sagapa,3
img_00706.png,ꦔꦫꦩꦱꦏꦧ,ngaramasakaba,6
img_00707.png,ꦢꦏꦱꦧꦲ,dakasabaha,5
img_00708.png,ꦠꦭꦛ,talatha,3
img_00709.png,ꦧꦩꦤ,bamana,3
img_00710.png,ꦧꦢꦕꦩ,badacama,4
img_00711.png,ꦱꦔꦲꦚꦗꦪ,sangahanyajaya,6
img_00712.png,ꦚꦭ,nyala,2
img_00713.png,ꦒꦔ,ganga,2
img_00714.png,ꦠꦪꦫ,tayara,3
img_00715.png,ꦪꦝꦪ,yadhaya,3
img_00716.png,ꦠꦛꦛꦱꦏꦠ,tathathasakata,6
img_00717.png,ꦠꦫꦱꦕꦥ,tarasacapa,5
img_00718.png,ꦲꦚꦭꦪꦧ,hanyalayaba,5
img_00719.png,ꦒꦤꦠꦝꦠꦠ,ganatadhatata,6
img_00720.png,ꦩꦔ,manga,2
img_00721.png,ꦏꦔꦲꦪꦱ,kangahayasa,5
img_00722.png,ꦗꦒꦠꦕꦧꦱ,jagatacabasa,6
img_00723.png,ꦔꦏꦩꦛꦚꦕ,ngakamathanyaca,6
img_00724.png,ꦕꦧꦝꦚꦔ,cabadhanyanga,5
img_00725.png,ꦮꦚꦕ,wanyaca,3
img_00726.png,ꦝꦩꦚ,dhamanya,3
img_00727.png,ꦏꦔꦛꦔ,kangathanga,4
img_00728.png,ꦒꦱꦤꦏ,gasanaka,4
img_00729.png,ꦠꦢꦥꦕꦪꦏ,tadapacayaka,6
img_00730.png,ꦝꦛꦥꦝꦝꦔ,dhathapadhadhanga,6
img_00731.png,ꦫꦭꦢ,ralada,3
img_00732.png,ꦝꦔꦩꦫꦲ,dhangamaraha,5
img_00733.png,ꦲꦥꦝꦏꦝ,hapadhakadha,5
img_00734.png,ꦕꦒ,caga,2
img_00735.png,ꦗꦏꦏꦔ,jakakanga,4
img_00736.png,ꦢꦫꦏ,daraka,3
img_00737.png,ꦲꦤꦒꦲ,hanagaha,4
img_00738.png,ꦒꦠꦢꦕꦤꦗ,gatadacanaja,6
img_00739.png,ꦱꦪꦢꦛꦛꦤ,sayadathathana,6
img_00740.png,ꦒꦕꦱ,gacasa,3
img_00741.png,ꦧꦏꦔꦚꦲ,bakanganyaha,5
img_00742.png,ꦝꦕꦒꦒꦥ,dhacagagapa,5
img_00743.png,ꦛꦤꦮꦱꦏꦚ,thanawasakanya,6
img_00744.png,ꦔꦔꦢꦲꦲꦠ,ngangadahahata,6
img_00745.png,ꦗꦏꦥ,jakapa,3
img_00746.png,ꦮꦪꦕꦩꦒ,wayacamaga,5
img_00747.png,ꦮꦭꦒꦠꦥ,walagatapa,5
img_00748.png,ꦱꦲꦮꦫꦪꦚ,sahawarayanya,6
img_00749.png,ꦠꦏꦤ,takana,3
img_00750.png,ꦪꦫ,yara,2
img_00751.png,ꦭꦱꦪꦕꦭꦧ,lasayacalaba,6
img_00752.png,ꦔꦫ,ngara,2
img_00753.png,ꦔꦝꦪꦧꦏꦧ,ngadhayabakaba,6
img_00754.png,ꦔꦝꦮ,ngadhawa,3
img_00755.png,ꦝꦱꦪꦭ,dhasayala,4
img_00756.png,ꦭꦪꦥꦲ,layapaha,4
img_00757.png,ꦫꦕꦪ,racaya,3
img_00758.png,ꦠꦫ,tara,2
img_00759.png,ꦩꦢꦗꦩꦒ,madajamaga,5
img_00760.png,ꦩꦩꦔꦮꦩ,mamangawama,5
img_00761.png,ꦔꦥꦥꦮꦥꦛ,ngapapawapatha,6
img_00762.png,ꦤꦢꦔꦫꦕ,nadangaraca,5
img_00763.png,ꦩꦩꦕꦢ,mamacada,4
img_00764.png,ꦝꦪꦮꦗꦚꦫ,dhayawajanyara,6
img_00765.png,ꦱꦝꦕ,sadhaca,3
img_00766.png,ꦒꦕꦩꦲ,gacamaha,4
img_00767.png,ꦏꦮꦕꦥ,kawacapa,4
img_00768.png,ꦭꦭꦩꦛ,lalamatha,4
img_00769.png,ꦏꦕꦱ,kacasa,3
img_00770.png,ꦪꦗꦏꦫꦠꦏ,yajakarataka,6
img_00771.png,ꦕꦲꦝꦕꦩ,cahadhacama,5
img_00772.png,ꦒꦢ,gada,2
img_00773.png,ꦪꦥꦮꦭ,yapawala,4
img_00774.png,ꦥꦒꦝꦧꦧ,pagadhababa,5
img_00775.png,ꦲꦒꦭ,hagala,3
img_00776.png,ꦤꦒꦝꦚꦧ,nagadhanyaba,5
img_00777.png,ꦢꦱ,dasa,2
img_00778.png,ꦛꦢꦠꦲ,thadataha,4
img_00779.png,ꦏꦗ,kaja,2
img_00780.png,ꦲꦫꦒꦗꦔ,haragajanga,5
img_00781.png,ꦛꦝꦔ,thadhanga,3
img_00782.png,ꦔꦒ,ngaga,2
img_00783.png,ꦲꦲꦫꦫꦢꦕ,hahararadaca,6
img_00784.png,ꦔꦛꦱ,ngathasa,3
img_00785.png,ꦒꦔꦲꦮꦗꦢ,gangahawajada,6
img_00786.png,ꦚꦛꦱ,nyathasa,3
img_00787.png,ꦮꦤꦮꦮ,wanawawa,4
img_00788.png,ꦢꦭ,dala,2
img_00789.png,ꦤꦝꦪꦗꦒꦮ,nadhayajagawa,6
img_00790.png,ꦗꦩꦭꦚꦚ,jamalanyanya,5
img_00791.png,ꦪꦗꦛꦭꦠ,yajathalata,5
img_00792.png,ꦠꦒꦧꦫꦝꦢ,tagabaradhada,6
img_00793.png,ꦗꦚ,janya,2
img_00794.png,ꦝꦒꦩꦩꦥꦕ,dhagamamapaca,6
img_00795.png,ꦮꦒꦫ,wagara,3
img_00796.png,ꦱꦒꦭꦛꦗ,sagalathaja,5
img_00797.png,ꦠꦤꦒꦢ,tanagada,4
img_00798.png,ꦩꦚꦧꦔ,manyabanga,4
img_00799.png,ꦥꦝ,padha,2
img_00800.png,ꦝꦪꦱꦧꦕꦚ,dhayasabacanya,6
img_00801.png,ꦮꦧ,waba,2
img_00802.png,ꦠꦗ,taja,2
img_00803.png,ꦭꦚꦕ,lanyaca,3
img_00804.png,ꦧꦮꦒꦤꦕ,bawaganaca,5
img_00805.png,ꦫꦢ,rada,2
img_00806.png,ꦧꦗꦫꦥ,bajarapa,4
img_00807.png,ꦲꦥꦛ,hapatha,3
img_00808.png,ꦕꦢꦤꦫꦪ,cadanaraya,5
img_00809.png,ꦧꦏ,baka,2
img_00810.png,ꦛꦒꦠꦤꦢ,thagatanada,5
img_00811.png,ꦚꦒꦚꦤꦮꦭ,nyaganyanawala,6
img_00812.png,ꦢꦢꦏ,dadaka,3
img_00813.png,ꦮꦱꦥ,wasapa,3
img_00814.png,ꦗꦠꦢꦝꦕꦩ,jatadadhacama,6
img_00815.png,ꦠꦏ,taka,2
img_00816.png,ꦚꦭ,nyala,2
img_00817.png,ꦕꦏꦝꦢ,cakadhada,4
img_00818.png,ꦚꦱꦗꦏꦗ,nyasajakaja,5
img_00819.png,ꦧꦲꦩꦭꦔꦮ,bahamalangawa,6
img_00820.png,ꦗꦤꦔ,jananga,3
img_00821.png,ꦤꦚꦏꦫꦪ,nanyakaraya,5
img_00822.png,ꦤꦢ,nada,2
img_00823.png,ꦪꦗ,yaja,2
img_00824.png,ꦤꦩ,nama,2
img_00825.png,ꦒꦱꦧꦛ,gasabatha,4
img_00826.png,ꦢꦒꦏꦝꦧꦮ,dagakadhabawa,6
img_00827.png,ꦫꦲꦚꦩꦧꦛ,rahanyamabatha,6
img_00828.png,ꦠꦢꦏꦔꦗ,tadakangaja,5
img_00829.png,ꦧꦢꦏꦢꦭꦱ,badakadalasa,6
img_00830.png,ꦝꦤꦭꦔꦛꦤ,dhanalangathana,6
img_00831.png,ꦒꦪꦒꦤꦏ,gayaganaka,5
img_00832.png,ꦤꦢ,nada,2
img_00833.png,ꦛꦏꦠꦗꦥ,thakatajapa,5
img_00834.png,ꦧꦗꦒ,bajaga,3
img_00835.png,ꦢꦥꦫꦛꦚ,daparathanya,5
img_00836.png,ꦗꦲꦲ,jahaha,3
img_00837.png,ꦩꦝꦚ,madhanya,3
img_00838.png,ꦏꦔꦫ,kangara,3
img_00839.png,ꦪꦥꦕ,yapaca,3
img_00840.png,ꦚꦪꦤꦥꦠ,nyayanapata,5
img_00841.png,ꦭꦠ,lata,2
img_00842.png,ꦭꦛꦥꦠ,lathapata,4
img_00843.png,ꦪꦪꦒꦕ,yayagaca,4
img_00844.png,ꦥꦱꦢꦛ,pasadatha,4
img_00845.png,ꦭꦧꦭꦮꦕ,labalawaca,5
img_00846.png,ꦭꦭꦛꦱꦢꦪ,lalathasadaya,6
img_00847.png,ꦪꦗꦮꦲꦥ,yajawahapa,5
img_00848.png,ꦭꦤꦚ,lananya,3
img_00849.png,ꦕꦫꦱꦚ,carasanya,4
img_00850.png,ꦗꦭꦭꦥꦒꦲ,jalalapagaha,6
img_00851.png,ꦢꦗꦠ,dajata,3
img_00852.png,ꦥꦒ,paga,2
img_00853.png,ꦝꦚꦧꦒꦚꦛ,dhanyabaganyatha,6
img_00854.png,ꦱꦢ,sada,2
img_00855.png,ꦚꦧꦭꦮ,nyabalawa,4
img_00856.png,ꦩꦚꦠ,manyata,3
img_00857.png,ꦕꦤꦮꦱ,canawasa,4
img_00858.png,ꦠꦱꦒ,tasaga,3
img_00859.png,ꦫꦗꦢꦫ,rajadara,4
img_00860.png,ꦧꦩꦛ,bamatha,3
img_00861.png,ꦤꦛꦲ,nathaha,3
img_00862.png,ꦥꦗ,paja,2
img_00863.png,ꦗꦝ,jadha,2
img_00864.png,ꦕꦔꦝꦫ,cangadhara,4
img_00865.png,ꦔꦚꦫ,nganyara,3
img_00866.png,ꦢꦩꦝꦲꦒꦩ,damadhahagama,6
img_00867.png,ꦏꦚꦒꦥ,kanyagapa,4
img_00868.png,ꦥꦭꦤ,palana,3
img_00869.png,ꦛꦠꦔꦝ,thatangadha,4
img_00870.png,ꦲꦤꦏꦢꦏ,hanakadaka,5
img_00871.png,ꦫꦏ,raka,2
img_00872.png,ꦮꦭꦗ,walaja,3
img_00873.png,ꦚꦝꦝꦒꦪ,nyadhadhagaya,5
img_00874.png,ꦚꦝꦧ,nyadhaba,3
img_00875.png,ꦪꦢꦝꦲꦫ,yadadhahara,5
img_00876.png,ꦗꦪꦱꦮꦥ,jayasawapa,5
img_00877.png,ꦫꦛꦗꦝꦭꦏ,rathajadhalaka,6
img_00878.png,ꦫꦠ,rata,2
img_00879.png,ꦠꦠꦫꦏꦕ,tatarakaca,5
img_00880.png,ꦝꦤ,dhana,2
img_00881.png,ꦪꦲꦭꦮꦩꦲ,yahalawamaha,6
img_00882.png,ꦤꦥ,napa,2
img_00883.png,ꦱꦱꦲꦧ,sasahaba,4
img_00884.png,ꦠꦕꦗꦤ,tacajana,4
img_00885.png,ꦗꦭ,jala,2
img_00886.png,ꦏꦛꦢꦥ,kathadapa,4
img_00887.png,ꦭꦭꦗ,lalaja,3
img_00888.png,ꦚꦭꦕꦱꦪ,nyalacasaya,5
img_00889.png,ꦮꦥꦝꦱꦒꦥ,wapadhasagapa,6
img_00890.png,ꦭꦩꦭꦕꦔ,lamalacanga,5
img_00891.png,ꦭꦔꦥꦭ,langapala,4
img_00892.png,ꦭꦲꦲꦚ,lahahanya,4
img_00893.png,ꦥꦲꦥ,pahapa,3
img_00894.png,ꦒꦤꦤꦠ,gananata,4
img_00895.png,ꦢꦛꦝꦪꦫꦪ,dathadhayaraya,6
img_00896.png,ꦛꦫꦝ,tharadha,3
img_00897.png,ꦧꦢꦲꦢꦪ,badahadaya,5
img_00898.png,ꦮꦩꦲꦪ,wamahaya,4
img_00899.png,ꦝꦧꦤꦥꦏ,dhabanapaka,5
img_00900.png,ꦭꦤꦲꦔ,lanahanga,4
img_00901.png,ꦕꦒꦮꦫꦕꦝ,cagawaracadha,6
img_00902.png,ꦠꦩ,tama,2
img_00903.png,ꦔꦠꦱꦢꦱ,ngatasadasa,5
img_00904.png,ꦔꦔ,nganga,2
img_00905.png,ꦭꦪꦭꦛꦚ,layalathanya,5
img_00906.png,ꦏꦥꦩꦔꦒꦝ,kapamangagadha,6
img_00907.png,ꦗꦫꦮꦩꦢꦪ,jarawamadaya,6
img_00908.png,ꦢꦩꦪꦚ,damayanya,4
img_00909.png,ꦥꦚꦩꦒꦱꦗ,panyamagasaja,6
img_00910.png,ꦭꦭꦲ,lalaha,3
img_00911.png,ꦪꦝꦩꦧꦭꦥ,yadhamabalapa,6
img_00912.png,ꦠꦗꦏ,tajaka,3
img_00913.png,ꦭꦗꦧꦚ,lajabanya,4
img_00914.png,ꦔꦪꦢꦛꦥ,ngayadathapa,5
img_00915.png,ꦮꦤꦒꦩꦤꦒ,wanagamanaga,6
img_00916.png,ꦕꦭꦝ,caladha,3
img_00917.png,ꦒꦔ,ganga,2
img_00918.png,ꦮꦒꦩꦔ,wagamanga,4
img_00919.png,ꦭꦔꦫꦲꦥꦭ,langarahapala,6
img_00920.png,ꦝꦏꦩꦕꦗ,dhakamacaja,5
img_00921.png,ꦱꦲꦔ,sahanga,3
img_00922.png,ꦠꦫꦲ,taraha,3
img_00923.png,ꦕꦔꦝꦤꦚꦥ,cangadhananyapa,6
img_00924.png,ꦱꦝꦏꦩꦠ,sadhakamata,5
img_00925.png,ꦝꦗꦧꦮꦝ,dhajabawadha,5
img_00926.png,ꦚꦭꦛꦗ,nyalathaja,4
img_00927.png,ꦮꦛꦠꦝꦏꦢ,wathatadhakada,6
img_00928.png,ꦥꦛ,patha,2
img_00929.png,ꦏꦚꦮꦲꦚꦚ,kanyawahanyanya,6
