image,transcription,transliteration,length
img_00469.png,ꦏꦭꦩꦕꦢ,kalamacada,5
img_00470.png,ꦫꦭ,rala,2
img_00471.png,ꦩꦥꦧꦔꦒ,mapabangaga,5
img_00472.png,ꦢꦲꦛꦛꦲ,dahathathaha,5
img_00473.png,ꦔꦱ,ngasa,2
img_00474.png,ꦤꦛꦝ,nathadha,3
img_00475.png,ꦛꦠꦪ,thataya,3
img_00476.png,ꦩꦮ,mawa,2
img_00477.png,ꦛꦥꦥ,thapapa,3
img_00478.png,ꦔꦥꦧꦚꦧꦒ,ngapabanyabaga,6
img_00479.png,ꦒꦲ,gaha,2
img_00480.png,ꦛꦕꦲꦢꦭꦲ,thacahadalaha,6
img_00481.png,ꦭꦠꦪꦲ,latayaha,4
img_00482.png,ꦫꦱꦩꦪꦭꦤ,rasamayalana,6
img_00483.png,ꦔꦒꦥꦧ,ngagapaba,4
img_00484.png,ꦧꦫꦠꦒ,barataga,4
img_00485.png,ꦲꦲꦥꦒꦕ,hahapagaca,5
img_00486.png,ꦫꦭ,rala,2
img_00487.png,ꦛꦏꦫꦤꦲ,thakaranaha,5
img_00488.png,ꦮꦮꦮꦥꦩꦩ,wawawapamama,6
img_00489.png,ꦧꦲ,baha,2
img_00490.png,ꦒꦝꦔ,gadhanga,3
img_00491.png,ꦛꦲꦭ,thahala,3
img_00492.png,ꦔꦪꦚ,ngayanya,3
img_00493.png,ꦏꦗꦏꦱꦏ,kajakasaka,5
img_00494.png,ꦝꦗ,dhaja,2
img_00495.png,ꦧꦚꦫꦫ,banyarara,4
img_00496.png,ꦛꦠꦛꦝꦧꦕ,thatathadhabaca,6
img_00497.png,ꦥꦮꦗ,pawaja,3
img_00498.png,ꦒꦛꦏꦢ,gathakada,4
img_00499.png,ꦧꦠꦥꦫꦏ,bataparaka,5
img_00500.png,ꦫꦝ,radha,2
img_00501.png,ꦧꦏ,baka,2
img_00502.png,ꦥꦫ,para,2
img_00503.png,ꦥꦠ,pata,2
img_00504.png,ꦕꦔꦥ,cangapa,3
img_00505.png,ꦗꦫꦭꦱ,jaralasa,4
img_00506.png,ꦱꦱꦤꦥꦚ,sasanapanya,5
img_00507.png,ꦗꦝꦔꦩ,jadhangama,4
img_00508.png,ꦕꦧꦱꦏ,cabasaka,4
img_00509.png,ꦲꦒꦲ,hagaha,3
img_00510.png,ꦪꦗꦚ,yajanya,3
img_00511.png,ꦔꦠꦗꦮꦫ,ngatajawara,5
img_00512.png,ꦭꦚꦪꦧꦛ,lanyayabatha,5
img_00513.png,ꦔꦕꦮꦮꦠ,ngacawawata,5
img_00514.png,ꦠꦏꦝꦫꦲꦫ,takadharahara,6
img_00515.png,ꦱꦢꦫꦩꦠ,sadaramata,5
img_00516.png,ꦧꦛ,batha,2
img_00517.png,ꦩꦪꦢꦤꦚꦔ,mayadananyanga,6
img_00518.png,ꦝꦪꦢꦏ,dhayadaka,4
img_00519.png,ꦒꦠꦤꦔ,gatananga,4
img_00520.png,ꦱꦭꦩꦤꦕ,salamanaca,5
img_00521.png,ꦫꦫꦭꦔꦕ,raralangaca,5
img_00522.png,ꦝꦧꦮꦢꦧ,dhabawadaba,5
img_00523.png,ꦕꦫꦠ,carata,3
img_00524.png,ꦔꦥ,ngapa,2
img_00525.png,ꦢꦥꦢꦚ,dapadanya,4
img_00526.png,ꦭꦩꦪꦫ,lamayara,4
img_00527.png,ꦒꦢ,gada,2
img_00528.png,ꦝꦧꦏꦔ,dhabakanga,4
img_00529.png,ꦒꦤꦕꦗ,ganacaja,4
img_00530.png,ꦛꦧ,thaba,2
img_00531.png,ꦝꦪꦢ,dhayada,3
img_00532.png,ꦒꦲꦠꦚ,gahatanya,4
img_00533.png,ꦕꦫꦒꦫ,caragara,4
img_00534.png,ꦝꦕ,dhaca,2
img_00535.png,ꦭꦝ,ladha,2
img_00536.png,ꦏꦲꦢꦫ,kahadara,4
img_00537.png,ꦤꦗ,naja,2
img_00538.png,ꦧꦝꦏꦠꦗꦭ,badhakatajala,6
img_00539.png,ꦥꦢ,pada,2
img_00540.png,ꦔꦝ,ngadha,2
img_00541.png,ꦝꦕꦤꦫꦩꦩ,dhacanaramama,6
img_00542.png,ꦛꦱ,thasa,2
img_00543.png,ꦝꦗꦪꦏꦢ,dhajayakada,5
img_00544.png,ꦝꦠ,dhata,2
img_00545.png,ꦗꦠꦭꦚꦛ,jatalanyatha,5
img_00546.png,ꦕꦛꦮꦠꦚ,cathawatanya,5
img_00547.png,ꦕꦏ,caka,2
img_00548.png,ꦝꦲꦤꦥ,dhahanapa,4
img_00549.png,ꦭꦝꦩꦫꦥꦔ,ladhamarapanga,6
img_00550.png,ꦛꦭꦏ,thalaka,3
img_00551.png,ꦔꦮꦲꦠ,ngawahata,4
img_00552.png,ꦪꦠꦗꦮ,yatajawa,4
img_00553.png,ꦥꦤꦧꦫꦩꦧ,panabaramaba,6
img_00554.png,ꦝꦮꦧ,dhawaba,3
img_00555.png,ꦏꦢ,kada,2
img_00556.png,ꦩꦲꦚꦛꦛ,mahanyathatha,5
img_00557.png,ꦔꦥꦏꦱꦏ,ngapakasaka,5
img_00558.png,ꦕꦧꦕ,cabaca,3
img_00559.png,ꦢꦚꦤꦭ,danyanala,4
img_00560.png,ꦗꦔꦠꦏ,jangataka,4
img_00561.png,ꦚꦕꦠꦕ,nyacataca,4
img_00562.png,ꦪꦚꦪꦕꦚ,yanyayacanya,5
img_00563.png,ꦒꦲꦮ,gahawa,3
img_00564.png,ꦠꦧꦝ,tabadha,3
img_00565.png,ꦫꦧ,raba,2
img_00566.png,ꦤꦤꦱ,nanasa,3
img_00567.png,ꦤꦠꦤꦫꦱꦠ,natanarasata,6
img_00568.png,ꦮꦪ,waya,2
img_00569.png,ꦢꦩ,dama,2
img_00570.png,ꦧꦫꦪꦒꦗ,barayagaja,5
img_00571.png,ꦝꦧꦗꦝ,dhabajadha,4
img_00572.png,ꦠꦢꦭꦚꦏ,tadalanyaka,5
img_00573.png,ꦲꦢ,hada,2
img_00574.png,ꦠꦩꦭꦏꦗꦱ,tamalakajasa,6
img_00575.png,ꦭꦕ,laca,2
img_00576.png,ꦪꦔꦗꦫ,yangajara,4
img_00577.png,ꦭꦤꦪꦪꦪꦫ,lanayayayara,6
img_00578.png,ꦫꦩꦲ,ramaha,3
img_00579.png,ꦲꦥꦪ,hapaya,3
img_00580.png,ꦭꦗꦭꦤ,lajalana,4
img_00581.png,ꦭꦱꦱꦧ,lasasaba,4
img_00582.png,ꦏꦩꦮꦒ,kamawaga,4
img_00583.png,ꦝꦠꦔꦲꦮꦥ,dhatangahawapa,6
img_00584.png,ꦛꦚꦥꦏ,thanyapaka,4
img_00585.png,ꦪꦠꦮꦛ,yatawatha,4
img_00586.png,ꦕꦏꦲꦮ,cakahawa,4
img_00587.png,ꦮꦢꦥꦛꦥ,wadapathapa,5
img_00588.png,ꦗꦩꦥ,jamapa,3
img_00589.png,ꦠꦲ,taha,2
img_00590.png,ꦥꦥꦮꦗꦗ,papawajaja,5
img_00591.png,ꦮꦱꦥꦧ,wasapaba,4
img_00592.png,ꦢꦔꦱꦱꦮ,dangasasawa,5
img_00593.png,ꦝꦛ,dhatha,2
img_00594.png,ꦗꦗ,jaja,2
img_00595.png,ꦤꦝꦠ,nadhata,3
img_00596.png,ꦛꦔꦲꦚꦱ,thangahanyasa,5
img_00597.png,ꦛꦠꦥ,thatapa,3
img_00598.png,ꦩꦩꦕꦠꦔ,mamacatanga,5
img_00599.png,ꦠꦫꦫ,tarara,3
img_00600.png,ꦭꦔꦫ,langara,3
img_00601.png,ꦢꦠꦔꦲꦠ,datangahata,5
img_00602.png,ꦭꦫꦒꦛ,laragatha,4
img_00603.png,ꦛꦭꦪꦢ,thalayada,4
img_00604.png,ꦠꦱꦥꦫꦥꦚ,tasaparapanya,6
img_00605.png,ꦝꦗ,dhaja,2
img_00606.png,ꦛꦠꦏꦗ,thatakaja,4
img_00607.png,ꦪꦢꦕ,yadaca,3
img_00608.png,ꦠꦩꦏ,tamaka,3
img_00609.png,ꦤꦥꦒꦧꦤꦒ,napagabanaga,6
img_00610.png,ꦚꦛꦫ,nyathara,3
img_00611.png,ꦥꦪꦝꦗꦒ,payadhajaga,5
img_00612.png,ꦒꦲꦲꦪ,gahahaya,4
img_00613.png,ꦤꦩꦛ,namatha,3
img_00614.png,ꦕꦲꦤꦗꦲꦧ,cahanajahaba,6
img_00615.png,ꦱꦏꦤꦮ,sakanawa,4
img_00616.png,ꦕꦝ,cadha,2
img_00617.png,ꦠꦝꦠꦪ,tadhataya,4
img_00618.png,ꦠꦗꦠ,tajata,3
img_00619.png,ꦪꦛꦪ,yathaya,3
img_00620.png,ꦲꦢꦢ,hadada,3
img_00621.png,ꦤꦝꦮꦭꦚꦚ,nadhawalanyanya,6
img_00622.png,ꦠꦤꦒꦠꦲ,tanagataha,5
img_00623.png,ꦲꦱꦏꦩꦝꦪ,hasakamadhaya,6
img_00624.png,ꦭꦩꦠ,lamata,3
img_00625.png,ꦲꦝ,hadha,2
img_00626.png,ꦠꦏꦭꦛꦢ,takalathada,5
img_00627.png,ꦩꦤꦱꦠꦱ,manasatasa,5
img_00628.png,ꦧꦔ,banga,2
img_00629.png,ꦠꦧꦩꦗꦚꦏ,tabamajanyaka,6
img_00630.png,ꦭꦚ,lanya,2
img_00631.png,ꦛꦗꦲꦒ,thajahaga,4
img_00632.png,ꦭꦕꦮꦥꦝ,lacawapadha,5
img_00633.png,ꦪꦛꦒꦮꦧꦮ,yathagawabawa,6
img_00634.png,ꦲꦭꦥꦫꦠꦥ,halaparatapa,6
img_00635.png,ꦠꦚꦧ,tanyaba,3
img_00636.png,ꦚꦩꦱ,nyamasa,3
img_00637.png,ꦝꦩꦏꦗ,dhamakaja,4
img_00638.png,ꦗꦗ,jaja,2
img_00639.png,ꦫꦥꦮꦮ,rapawawa,4
img_00640.png,ꦔꦕ,ngaca,2
img_00641.png,ꦏꦛꦔ,kathanga,3
img_00642.png,ꦲꦪꦚ,hayanya,3
img_00643.png,ꦚꦠꦪꦤ,nyatayana,4
img_00644.png,ꦩꦢꦪꦧ,madayaba,4
img_00645.png,ꦝꦥ,dhapa,2
img_00646.png,ꦲꦪꦕꦮꦮ,hayacawawa,5
img_00647.png,ꦮꦢꦝꦧ,wadadhaba,4
img_00648.png,ꦒꦏ,gaka,2
img_00649.png,ꦒꦩꦧꦪꦤ,gamabayana,5
img_00650.png,ꦤꦏꦗꦗꦤꦲ,nakajajanaha,6
img_00651.png,ꦪꦭꦗ,yalaja,3
img_00652.png,ꦱꦔꦫꦗꦚꦭ,sangarajanyala,6
img_00653.png,ꦠꦏꦠꦲꦗꦲ,takatahajaha,6
img_00654.png,ꦱꦲꦫ,sahara,3
img_00655.png,ꦏꦪꦕ,kayaca,3
img_00656.png,ꦪꦫ,yara,2
img_00657.png,ꦧꦢ,bada,2
img_00658.png,ꦠꦫꦢꦠꦤ,taradatana,5
img_00659.png,ꦭꦲꦠꦤꦧ,lahatanaba,5
img_00660.png,ꦒꦩꦗꦒ,gamajaga,4
img_00661.png,ꦒꦥꦩꦫꦭꦗ,gapamaralaja,6
img_00662.png,ꦤꦲ,naha,2
img_00663.png,ꦥꦧꦝꦧ,pabadhaba,4
img_00664.png,ꦮꦕꦮꦤꦢꦮ,wacawanadawa,6
img_00665.png,ꦱꦫꦝꦮꦩꦚ,saradhawamanya,6
img_00666.png,ꦕꦒ,caga,2
img_00667.png,ꦗꦭꦚꦒ,jalanyaga,4
img_00668.png,ꦲꦏꦒꦧꦩꦮ,hakagabamawa,6
img_00669.png,ꦔꦫꦒꦪꦫꦒ,ngaragayaraga,6
img_00670.png,ꦠꦫꦕ,taraca,3
img_00671.png,ꦝꦔ,dhanga,2
img_00672.png,ꦔꦧꦠꦚꦱ,ngabatanyasa,5
img_00673.png,ꦮꦱꦩꦩꦤ,wasamamana,5
img_00674.png,ꦔꦠ,ngata,2
img_00675.png,ꦫꦤꦤꦏ,rananaka,4
img_00676.png,ꦱꦥꦠꦝꦕꦭ,sapatadhacala,6
img_00677.png,ꦫꦩꦛꦒꦧ,ramathagaba,5
img_00678.png,ꦏꦥꦚꦏ,kapanyaka,4
img_00679.png,ꦥꦢꦔ,padanga,3
img_00680.png,ꦤꦏꦥꦕ,nakapaca,4
img_00681.png,ꦗꦥꦱꦧꦩꦒ,japasabamaga,6
img_00682.png,ꦠꦏꦢꦤ,takadana,4
img_00683.png,ꦛꦗ,thaja,2
img_00684.png,ꦛꦲꦒ,thahaga,3
img_00685.png,ꦧꦒꦱꦗꦝ,bagasajadha,5
img_00686.png,ꦢꦱ,dasa,2
img_00687.png,ꦲꦥꦠꦕꦭꦱ,hapatacalasa,6
img_00688.png,ꦩꦥꦭꦧ,mapalaba,4
img_00689.png,ꦗꦢꦩꦢꦕꦢ,jadamadacada,6
img_00690.png,ꦏꦲꦔ,kahanga,3
img_00691.png,ꦫꦲꦗꦮꦠꦮ,rahajawatawa,6
img_00692.png,ꦏꦮꦢꦛ,kawadatha,4
img_00693.png,ꦫꦝꦛꦗꦫ,radhathajara,5
img_00694.png,ꦩꦛꦭꦮ,mathalawa,4
img_00695.png,ꦪꦧꦮꦧꦛ,yabawabatha,5
img_00696.png,ꦪꦥꦱꦛꦔꦔ,yapasathanganga,6
img_00697.png,ꦫꦔꦚꦥꦱ,ranganyapasa,5
img_00698.png,ꦒꦭ,gala,2
img_00699.png,ꦲꦥꦢꦚ,hapadanya,4
img_00700.png,ꦛꦮꦢꦮꦤ,thawadawana,5
img_00701.png,ꦭꦒ,laga,2
img_00702.png,ꦚꦲꦧ,nyahaba,3
img_00703.png,ꦗꦧ,jaba,2
img_00704.png,ꦪꦔꦔꦚ,yanganganya,4
img_00705.png,ꦢꦚꦗ,danyaja,3
img_00706.png,ꦢꦔ,danga,2
img_00707.png,ꦔꦤꦫꦚꦪꦲ,nganaranyayaha,6
img_00708.png,ꦢꦏꦮꦛꦝ,dakawathadha,5
img_00709.png,ꦥꦔ,panga,2
img_00710.png,ꦔꦩꦢꦢꦥꦱ,ngamadadapasa,6
img_00711.png,ꦤꦛꦢ,nathada,3
img_00712.png,ꦥꦕꦠꦧ,pacataba,4
img_00713.png,ꦮꦧꦠꦠꦠꦢ,wabatatatada,6
img_00714.png,ꦲꦭꦗꦱ,halajasa,4
img_00715.png,ꦒꦮꦏꦧꦒꦒ,gawakabagaga,6
img_00716.png,ꦮꦥꦚꦔꦱ,wapanyangasa,5
img_00717.png,ꦛꦩꦲꦢꦢ,thamahadada,5
img_00718.png,ꦤꦫꦗ,naraja,3
img_00719.png,ꦠꦏꦚꦝꦭ,takanyadhala,5
img_00720.png,ꦗꦱ,jasa,2
img_00721.png,ꦮꦗꦧꦱ,wajabasa,4
img_00722.png,ꦒꦕꦤ,gacana,3
img_00723.png,ꦪꦧꦗꦫꦪ,yabajaraya,5
img_00724.png,ꦔꦮꦧꦢ,ngawabada,4
img_00725.png,ꦩꦧꦔꦫ,mabangara,4
img_00726.png,ꦝꦝꦗꦒꦲꦏ,dhadhajagahaka,6
img_00727.png,ꦚꦫ,nyara,2
img_00728.png,ꦚꦤꦔꦩꦱ,nyanangamasa,5
img_00729.png,ꦭꦧꦗꦮ,labajawa,4
img_00730.png,ꦭꦒ,laga,2
img_00731.png,ꦠꦗꦱꦚ,tajasanya,4
img_00732.png,ꦗꦲꦚ,jahanya,3
img_00733.png,ꦒꦛꦒꦔꦩꦠ,gathagangamata,6
img_00734.png,ꦢꦧꦲꦝ,dabahadha,4
img_00735.png,ꦕꦠꦱꦚ,catasanya,4
img_00736.png,ꦤꦚ,nanya,2
img_00737.png,ꦗꦧ,jaba,2
img_00738.png,ꦛꦤꦚꦚꦗꦮ,thananyanyajawa,6
img_00739.png,ꦒꦚꦩꦗ,ganyamaja,4
img_00740.png,ꦢꦗꦒꦲꦭꦲ,dajagahalaha,6
img_00741.png,ꦥꦚꦮꦫ,panyawara,4
img_00742.png,ꦏꦱꦛ,kasatha,3
img_00743.png,ꦕꦢꦒ,cadaga,3
img_00744.png,ꦏꦥꦚꦪꦥꦏ,kapanyayapaka,6
img_00745.png,ꦤꦧ,naba,2
img_00746.png,ꦗꦢꦫꦠꦚ,jadaratanya,5
img_00747.png,ꦧꦏꦔ,bakanga,3
img_00748.png,ꦛꦗꦏꦛꦛꦲ,thajakathathaha,6
img_00749.png,ꦧꦒ,baga,2
img_00750.png,ꦢꦩꦠꦝ,damatadha,4
img_00751.png,ꦝꦛꦩꦏꦠ,dhathamakata,5
img_00752.png,ꦲꦚꦢꦲꦤꦱ,hanyadahanasa,6
img_00753.png,ꦮꦔꦔꦛꦠꦩ,wangangathatama,6
img_00754.png,ꦧꦪ,baya,2
img_00755.png,ꦤꦲꦥꦕꦩ,nahapacama,5
img_00756.png,ꦔꦱꦢ,ngasada,3
img_00757.png,ꦠꦚꦱꦚꦧ,tanyasanyaba,5
img_00758.png,ꦪꦚꦥꦭꦒꦮ,yanyapalagawa,6
img_00759.png,ꦔꦔꦗ,ngangaja,3
img_00760.png,ꦝꦩꦛꦕꦚ,dhamathacanya,5
img_00761.png,ꦠꦩꦠꦮꦭ,tamatawala,5
img_00762.png,ꦝꦛꦩꦔꦕ,dhathamangaca,5
img_00763.png,ꦪꦮꦮ,yawawa,3
img_00764.png,ꦗꦗꦧ,jajaba,3
img_00765.png,ꦫꦢꦔꦕ,radangaca,4
img_00766.png,ꦕꦕꦭꦝꦒꦧ,cacaladhagaba,6
img_00767.png,ꦮꦝ,wadha,2
img_00768.png,ꦢꦲꦏ,dahaka,3
img_00769.png,ꦛꦕꦧ,thacaba,3
img_00770.png,ꦒꦱꦭꦤꦱꦱ,gasalanasasa,6
img_00771.png,ꦒꦮ,gawa,2
img_00772.png,ꦫꦧꦢꦤꦝ,rabadanadha,5
img_00773.png,ꦥꦗꦥ,pajapa,3
img_00774.png,ꦧꦛꦧꦮꦥ,bathabawapa,5
img_00775.png,ꦪꦥꦏꦚ,yapakanya,4
img_00776.png,ꦠꦲꦒꦛ,tahagatha,4
img_00777.png,ꦤꦝꦔꦔꦲ,nadhangangaha,5
img_00778.png,ꦝꦛꦲ,dhathaha,3
img_00779.png,ꦗꦲꦠꦲꦤ,jahatahana,5
img_00780.png,ꦝꦢ,dhada,2
img_00781.png,ꦚꦏꦱꦪꦫ,nyakasayara,5
img_00782.png,ꦔꦱ,ngasa,2
img_00783.png,ꦥꦒ,paga,2
img_00784.png,ꦢꦒꦏ,dagaka,3
img_00785.png,ꦏꦛꦭꦲꦏ,kathalahaka,5
img_00786.png,ꦩꦪꦫꦔ,mayaranga,4
img_00787.png,ꦮꦫꦗꦲꦭꦫ,warajahalara,6
img_00788.png,ꦔꦠꦱꦩꦔꦒ,ngatasamangaga,6
img_00789.png,ꦭꦚꦗꦫꦮꦤ,lanyajarawana,6
img_00790.png,ꦫꦱꦕꦱꦗ,rasacasaja,5
img_00791.png,ꦩꦛ,matha,2
img_00792.png,ꦲꦔ,hanga,2
img_00793.png,ꦛꦛ,thatha,2
img_00794.png,ꦲꦕ,haca,2
img_00795.png,ꦫꦝꦏꦏꦛꦫ,radhakakathara,6
img_00796.png,ꦝꦭꦭꦫꦗ,dhalalaraja,5
img_00797.png,ꦢꦭꦏꦚ,dalakanya,4
img_00798.png,ꦭꦔꦠꦔꦥꦠ,langatangapata,6
img_00799.png,ꦩꦕꦛꦔꦱꦤ,macathangasana,6
img_00800.png,ꦠꦔꦒꦥꦠ,tangagapata,5
img_00801.png,ꦏꦕꦠꦕꦧꦚ,kacatacabanya,6
img_00802.png,ꦚꦛꦪꦮ,nyathayawa,4
img_00803.png,ꦏꦏꦱꦛꦮꦝ,kakasathawadha,6
img_00804.png,ꦒꦛꦝ,gathadha,3
img_00805.png,ꦤꦱꦝꦤ,nasadhana,4
img_00806.png,ꦕꦲ,caha,2
img_00807.png,ꦥꦕꦚ,pacanya,3
img_00808.png,ꦏꦗꦤꦱ,kajanasa,4
img_00809.png,ꦩꦕꦲꦕꦗ,macahacaja,5
img_00810.png,ꦚꦪꦩ,nyayama,3
img_00811.png,ꦕꦛ,catha,2
img_00812.png,ꦕꦕꦕ,cacaca,3
img_00813.png,ꦱꦚ,sanya,2
img_00814.png,ꦪꦭꦱꦪ,yalasaya,4
img_00815.png,ꦮꦲꦭꦒ,wahalaga,4
img_00816.png,ꦛꦗ,thaja,2
img_00817.png,ꦪꦫꦔꦗꦕꦩ,yarangajacama,6
img_00818.png,ꦠꦤꦧꦗꦧꦝ,tanabajabadha,6
img_00819.png,ꦪꦚꦫꦮ,yanyarawa,4
img_00820.png,ꦧꦱꦠꦝ,basatadha,4
img_00821.png,ꦤꦱꦢꦩꦪꦪ,nasadamayaya,6
img_00822.png,ꦤꦚ,nanya,2
img_00823.png,ꦭꦕꦔ,lacanga,3
img_00824.png,ꦠꦱ,tasa,2
img_00825.png,ꦩꦪꦲꦤꦩꦢ,mayahanamada,6
img_00826.png,ꦝꦫ,dhara,2
img_00827.png,ꦱꦏꦫꦚꦢꦠ,sakaranyadata,6
img_00828.png,ꦫꦠ,rata,2
img_00829.png,ꦱꦲꦠ,sahata,3
img_00830.png,ꦧꦫꦗꦚꦪ,barajanyaya,5
img_00831.png,ꦭꦏꦝ,lakadha,3
img_00832.png,ꦧꦝ,badha,2
img_00833.png,ꦔꦤꦫꦛꦏꦒ,nganarathakaga,6
img_00834.png,ꦢꦤꦤꦗꦥ,dananajapa,5
img_00835.png,ꦤꦩꦮꦛꦱ,namawathasa,5
img_00836.png,ꦕꦢꦧꦗ,cadabaja,4
img_00837.png,ꦛꦔꦒꦪ,thangagaya,4
img_00838.png,ꦏꦩꦕꦛ,kamacatha,4
img_00839.png,ꦥꦫꦒꦮꦛ,paragawatha,5
img_00840.png,ꦭꦠꦪꦧ,latayaba,4
img_00841.png,ꦩꦭꦭꦏ,malalaka,4
img_00842.png,ꦠꦥꦔ,tapanga,3
img_00843.png,ꦔꦩ,ngama,2
img_00844.png,ꦔꦒ,ngaga,2
img_00845.png,ꦤꦧꦲꦥꦏ,nabahapaka,5
img_00846.png,ꦤꦢꦒ,nadaga,3
img_00847.png,ꦔꦫꦠ,ngarata,3
img_00848.png,ꦠꦕꦩꦕꦮ,tacamacawa,5
img_00849.png,ꦗꦕꦭ,jacala,3
img_00850.png,ꦕꦛꦱ,cathasa,3
img_00851.png,ꦮꦛꦤ,wathana,3
img_00852.png,ꦠꦱꦩꦧ,tasamaba,4
img_00853.png,ꦔꦔꦫꦤ,ngangarana,4
img_00854.png,ꦩꦠꦮ,matawa,3
img_00855.png,ꦧꦫꦧ,baraba,3
img_00856.png,ꦏꦱꦱꦠꦛ,kasasatatha,5
img_00857.png,ꦠꦪꦚꦕ,tayanyaca,4
img_00858.png,ꦥꦱꦢꦱ,pasadasa,4
img_00859.png,ꦭꦧꦗꦥꦧꦒ,labajapabaga,6
img_00860.png,ꦏꦥ,kapa,2
img_00861.png,ꦥꦥꦱ,papasa,3
img_00862.png,ꦛꦧꦒꦔꦥꦧ,thabagangapaba,6
img_00863.png,ꦏꦤꦭꦗꦛ,kanalajatha,5
img_00864.png,ꦫꦧꦚꦔ,rabanyanga,4
img_00865.png,ꦥꦤꦛꦝꦝꦢ,panathadhadhada,6
img_00866.png,ꦠꦕꦔꦢꦭꦢ,tacangadalada,6
img_00867.png,ꦢꦥꦲꦭꦭꦛ,dapahalalatha,6
img_00868.png,ꦫꦝꦲ,radhaha,3
img_00869.png,ꦲꦱꦒꦛ,hasagatha,4
img_00870.png,ꦚꦩꦗꦝꦥ,nyamajadhapa,5
img_00871.png,ꦔꦕ,ngaca,2
img_00872.png,ꦢꦧꦱꦝꦱꦱ,dabasadhasasa,6
img_00873.png,ꦢꦥ,dapa,2
img_00874.png,ꦱꦢꦱꦤꦤ,sadasanana,5
img_00875.png,ꦠꦤꦧꦩꦒ,tanabamaga,5
img_00876.png,ꦛꦒꦗ,thagaja,3
img_00877.png,ꦩꦧꦮꦭ,mabawala,4
img_00878.png,ꦥꦱꦝꦒ,pasadhaga,4
img_00879.png,ꦫꦮꦭꦝꦲ,rawaladhaha,5
img_00880.png,ꦥꦏꦔꦒꦚ,pakangaganya,5
img_00881.png,ꦏꦩꦩ,kamama,3
img_00882.png,ꦱꦩꦭꦚꦩ,samalanyama,5
img_00883.png,ꦫꦧꦚ,rabanya,3
img_00884.png,ꦭꦩꦔꦒꦔ,lamangaganga,5
img_00885.png,ꦏꦢꦭꦤ,kadalana,4
img_00886.png,ꦧꦧꦠꦢꦒ,babatadaga,5
img_00887.png,ꦤꦚꦩꦛꦲꦧ,nanyamathahaba,6
img_00888.png,ꦪꦏ,yaka,2
img_00889.png,ꦧꦥꦮ,bapawa,3
img_00890.png,ꦥꦕꦏꦲꦠꦗ,pacakahataja,6
img_00891.png,ꦫꦏꦧꦔꦫꦥ,rakabangarapa,6
img_00892.png,ꦕꦪꦮꦏ,cayawaka,4
img_00893.png,ꦝꦥꦚ,dhapanya,3
img_00894.png,ꦕꦏꦔꦗꦝ,cakangajadha,5
img_00895.png,ꦢꦮꦕꦲꦫ,dawacahara,5
img_00896.png,ꦚꦤ,nyana,2
img_00897.png,ꦒꦥꦥꦮ,gapapawa,4
img_00898.png,ꦲꦕꦪꦮꦫꦚ,hacayawaranya,6
img_00899.png,ꦝꦠꦗꦏꦫ,dhatajakara,5
img_00900.png,ꦭꦏꦪꦪꦝꦫ,lakayayadhara,6
img_00901.png,ꦏꦤꦔ,kananga,3
img_00902.png,ꦭꦗ,laja,2
img_00903.png,ꦥꦔ,panga,2
img_00904.png,ꦝꦪꦱꦪꦒꦒ,dhayasayagaga,6
img_00905.png,ꦔꦏꦪ,ngakaya,3
img_00906.png,ꦲꦢꦭ,hadala,3
img_00907.png,ꦢꦕꦮ,dacawa,3
img_00908.png,ꦮꦫꦤ,warana,3
img_00909.png,ꦫꦫꦠꦮ,raratawa,4
img_00910.png,ꦪꦮ,yawa,2
img_00911.png,ꦩꦝꦱ,madhasa,3
img_00912.png,ꦝꦥꦪꦱꦭ,dhapayasala,5
img_00913.png,ꦗꦝꦥ,jadhapa,3
img_00914.png,ꦪꦱꦏꦒ,yasakaga,4
img_00915.png,ꦧꦫꦔꦩꦧ,barangamaba,5
img_00916.png,ꦮꦲ,waha,2
img_00917.png,ꦒꦲꦥꦒꦫ,gahapagara,5
img_00918.png,ꦗꦢꦩꦠꦲꦚ,jadamatahanya,6
img_00919.png,ꦝꦛꦤ,dhathana,3
img_00920.png,ꦚꦕꦢꦔꦕꦢ,nyacadangacada,6
img_00921.png,ꦗꦤꦥ,janapa,3
img_00922.png,ꦠꦗꦥ,tajapa,3
img_00923.png,ꦫꦔ,ranga,2
img_00924.png,ꦮꦤꦭꦧꦱꦢ,wanalabasada,6
img_00925.png,ꦥꦠ,pata,2
img_00926.png,ꦩꦮꦔꦪꦏꦛ,mawangayakatha,6
img_00927.png,ꦔꦫꦏ,ngaraka,3
img_00928.png,ꦝꦢꦚꦏꦱ,dhadanyakasa,5
img_00929.png,ꦚꦭꦪꦲ,nyalayaha,4
img_00930.png,ꦝꦏ,dhaka,2
img_00931.png,ꦛꦱꦕ,thasaca,3
img_00932.png,ꦗꦭ,jala,2
img_00933.png,ꦲꦗ,haja,2
img_00934.png,ꦲꦫꦕꦪ,haracaya,4
img_00935.png,ꦫꦏꦤꦤ,rakanana,4
img_00936.png,ꦮꦕꦫꦫꦢꦧ,wacararadaba,6
img_00937.png,ꦧꦪꦩꦱꦩ,bayamasama,5
img_00938.png,ꦠꦠ,tata,2
img_00939.png,ꦱꦤꦝꦤ,sanadhana,4
img_00940.png,ꦭꦢꦧꦮ,ladabawa,4
