image,transcription,transliteration,length,font_used
s_img_00275.png,ꦭꦫꦕꦪꦭ,laracayala,5,Gumregah New FULL
s_img_00424.png,ꦗꦥꦩꦏꦢ,japamakada,5,Damarwulan
s_img_00865.png,ꦱꦤꦕꦥ,sanacapa,4,AR Demak Beta
s_img_00682.png,ꦲꦔꦝꦗꦠ,hangadhajata,5,Damarwulan
s_img_01075.png,ꦠꦝꦫ,tadhara,3,Damarwulan
s_img_00438.png,ꦛꦛꦱꦧꦢ,thathasabada,5,Gumregah New FULL
s_img_01191.png,ꦗꦫꦏꦪꦮꦢ,jarakayawada,6,AR Demak Beta
s_img_00713.png,ꦤꦫꦫꦢꦏꦚ,nararadakanya,6,New Kramawirya
s_img_00360.png,ꦤꦩ,nama,2,Tuladha Jejeg
s_img_01127.png,ꦮꦥꦗꦚ,wapajanya,4,Damarwulan
s_img_00849.png,ꦠꦚꦝꦫꦢ,tanyadharada,5,Nawatura Beta
s_img_00993.png,ꦔꦥ,ngapa,2,Damarwulan
s_img_00091.png,ꦔꦪ,ngaya,2,Damarwulan
s_img_00486.png,ꦒꦥꦩ,gapama,3,Tuladha Jejeg
s_img_00525.png,ꦔꦤꦥꦩꦏꦥ,nganapamakapa,6,Nawatura Beta
s_img_00393.png,ꦛꦢ,thada,2,AR Demak Beta
s_img_00585.png,ꦥꦔꦥ,pangapa,3,Nyk Ngayogyan Jejeg
s_img_00753.png,ꦭꦤꦪꦗ,lanayaja,4,Nyk Ngayogyan New Italic
s_img_00377.png,ꦲꦝ,hadha,2,Nyk Ngayogyan Jejeg
s_img_00528.png,ꦒꦲꦔ,gahanga,3,CARAKAN JAWA
s_img_00685.png,ꦲꦕꦥꦲ,hacapaha,4,AB Wulang
s_img_00312.png,ꦒꦧꦢ,gabada,3,AR Demak Beta
s_img_00279.png,ꦫꦒ,raga,2,Gumregah New FULL
s_img_00813.png,ꦠꦗꦥꦏꦝ,tajapakadha,5,Gumregah New FULL
s_img_00060.png,ꦔꦮ,ngawa,2,Jamawi
s_img_00799.png,ꦚꦠꦮ,nyatawa,3,Gumregah New FULL
s_img_00487.png,ꦏꦧ,kaba,2,Tuladha Jejeg
s_img_01128.png,ꦛꦢꦕꦠ,thadacata,4,Dhuwung
s_img_00790.png,ꦚꦔꦢ,nyangada,3,Tuladha Jejeg
s_img_00133.png,ꦕꦠ,cata,2,Damarwulan
s_img_00794.png,ꦩꦪꦪ,mayaya,3,Nayaka New
s_img_00838.png,ꦢꦭꦱꦗꦩ,dalasajama,5,CARAKAN JAWA
s_img_00506.png,ꦲꦧ,haba,2,CARAKAN JAWA
s_img_00742.png,ꦠꦤꦠꦗ,tanataja,4,Sehulbari
s_img_00467.png,ꦥꦗꦝꦲ,pajadhaha,4,AB Wulang
s_img_00100.png,ꦢꦥꦢꦢꦧꦒ,dapadadabaga,6,Nawatura Beta
s_img_01087.png,ꦛꦝꦔꦭꦭ,thadhangalala,5,New Kramawirya
s_img_00198.png,ꦲꦲꦲꦒ,hahahaga,4,CARAKAN JAWA
s_img_00322.png,ꦥꦝꦩꦛ,padhamatha,4,Jamawi
s_img_01021.png,ꦮꦕꦒ,wacaga,3,Nawatura Beta
s_img_01149.png,ꦒꦲꦠ,gahata,3,Nayaka New
s_img_00819.png,ꦱꦪꦫꦢꦭꦱ,sayaradalasa,6,Nyk Ngayogyan Jejeg
s_img_00726.png,ꦱꦔ,sanga,2,Nyk Ngayogyan Jejeg
s_img_00855.png,ꦱꦗꦒꦥꦒ,sajagapaga,5,Djoharuddin
s_img_00226.png,ꦪꦪꦲꦱ,yayahasa,4,Tuladha Jejeg
s_img_00635.png,ꦠꦒꦢꦔꦲ,tagadangaha,5,Tuladha Jejeg
s_img_01170.png,ꦢꦪꦗꦛ,dayajatha,4,Nyk Ngayogyan New Italic
s_img_00586.png,ꦱꦫꦥꦕꦩ,sarapacama,5,Noto Sans Javanese Regular
s_img_00026.png,ꦲꦮꦠꦔ,hawatanga,4,Tuladha Jejeg
s_img_00665.png,ꦤꦒꦮꦮꦔꦢ,nagawawangada,6,AB Wulang
s_img_00906.png,ꦭꦔꦧꦮꦩꦥ,langabawamapa,6,Damarwulan
s_img_00759.png,ꦭꦕꦥꦤꦮꦭ,lacapanawala,6,Tuladha Jejeg
s_img_00219.png,ꦪꦥꦛ,yapatha,3,AR Demak Beta
s_img_00923.png,ꦗꦚꦛꦤꦫꦚ,janyathanaranya,6,Jamawi
s_img_00534.png,ꦲꦝꦭ,hadhala,3,AR Demak Beta
s_img_01133.png,ꦚꦲꦠ,nyahata,3,Noto Sans Javanese Regular
s_img_01147.png,ꦝꦒꦔꦏꦏ,dhagangakaka,5,CARAKAN JAWA
s_img_00000.png,ꦕꦫꦩꦗꦮ,caramajawa,5,Nayaka New
s_img_00145.png,ꦱꦝꦔꦢꦪꦗ,sadhangadayaja,6,Sehulbari
s_img_00338.png,ꦪꦝ,yadha,2,Dhuwung
s_img_00022.png,ꦮꦪꦗ,wayaja,3,Sehulbari
s_img_01023.png,ꦱꦝꦛ,sadhatha,3,Gumregah New FULL
s_img_00346.png,ꦥꦩꦛꦧ,pamathaba,4,Sehulbari
s_img_00628.png,ꦭꦲꦭꦫꦧ,lahalaraba,5,Nayaka New
s_img_00763.png,ꦢꦠꦢ,datada,3,Nayaka New
s_img_00699.png,ꦫꦚꦫ,ranyara,3,New Kramawirya
s_img_00011.png,ꦢꦫ,dara,2,Jamawi
s_img_01007.png,ꦥꦛꦕꦝꦲ,pathacadhaha,5,Nyk Ngayogyan Jejeg
s_img_00158.png,ꦝꦤꦪꦥꦒꦛ,dhanayapagatha,6,Djoharuddin
s_img_01116.png,ꦢꦲꦒ,dahaga,3,Gumregah New FULL
s_img_00739.png,ꦗꦕꦧꦝꦤ,jacabadhana,5,Nawatura Beta
s_img_00256.png,ꦗꦱꦏꦫ,jasakara,4,AR Demak Beta
s_img_00422.png,ꦩꦩꦩꦚꦮꦕ,mamamanyawaca,6,Nyk Ngayogyan New Italic
s_img_00689.png,ꦢꦗꦲꦚꦱ,dajahanyasa,5,Gumregah New FULL
s_img_00893.png,ꦢꦗꦏ,dajaka,3,Djoharuddin
s_img_00046.png,ꦗꦱꦗꦝꦫꦥ,jasajadharapa,6,Nayaka New
s_img_00508.png,ꦱꦛ,satha,2,Djoharuddin
s_img_00459.png,ꦭꦲꦠ,lahata,3,Sehulbari
s_img_00479.png,ꦔꦢ,ngada,2,Tuladha Jejeg
s_img_00297.png,ꦢꦲꦔꦚꦱꦩ,dahanganyasama,6,New Kramawirya
s_img_00509.png,ꦝꦢ,dhada,2,Gumregah New FULL
s_img_00657.png,ꦠꦭꦒꦛ,talagatha,4,AB Wulang
s_img_00179.png,ꦲꦛꦕꦒ,hathacaga,4,AB Wulang
s_img_00510.png,ꦱꦢꦲꦢ,sadahada,4,AR Demak Beta
s_img_00720.png,ꦤꦫꦔꦤꦛ,naranganatha,5,Gumregah New FULL
s_img_00208.png,ꦚꦒ,nyaga,2,Jamawi
s_img_00814.png,ꦔꦭꦫꦭꦛꦭ,ngalaralathala,6,Nyk Ngayogyan Jejeg
s_img_00218.png,ꦛꦪꦢꦭ,thayadala,4,Tuladha Jejeg
s_img_01111.png,ꦪꦝꦤꦛꦤ,yadhanathana,5,Djoharuddin
s_img_00910.png,ꦱꦕꦛꦫꦠꦢ,sacatharatada,6,Nayaka New
s_img_00545.png,ꦒꦗꦩꦩ,gajamama,4,AR Demak Beta
s_img_00151.png,ꦧꦥꦝ,bapadha,3,Djoharuddin
s_img_00584.png,ꦧꦔꦮꦤꦔ,bangawananga,5,Noto Sans Javanese Regular
s_img_00746.png,ꦔꦧꦪꦠꦱ,ngabayatasa,5,Nyk Ngayogyan New Italic
s_img_00285.png,ꦏꦏ,kaka,2,Djoharuddin
s_img_00641.png,ꦲꦫ,hara,2,AR Demak Beta
s_img_00796.png,ꦱꦕꦕꦕ,sacacaca,4,Djoharuddin
s_img_00687.png,ꦥꦝꦗ,padhaja,3,Nawatura Beta
s_img_00127.png,ꦚꦤꦕ,nyanaca,3,New Kramawirya
s_img_00678.png,ꦤꦗꦪꦫꦱ,najayarasa,5,Noto Sans Javanese Regular
s_img_00052.png,ꦩꦤꦢꦕꦕ,manadacaca,5,Nawatura Beta
s_img_00978.png,ꦲꦱꦗꦤꦤ,hasajanana,5,Damarwulan
s_img_01039.png,ꦥꦮꦪꦩ,pawayama,4,Nyk Ngayogyan New Italic
s_img_00044.png,ꦏꦠꦒꦒꦫꦩ,katagagarama,6,Noto Sans Javanese Regular
s_img_00227.png,ꦕꦢꦝꦲ,cadadhaha,4,Noto Sans Javanese Regular
s_img_01026.png,ꦭꦛꦝ,lathadha,3,CARAKAN JAWA
s_img_00561.png,ꦧꦩꦩꦲꦏ,bamamahaka,5,Damarwulan
s_img_00006.png,ꦤꦫꦚꦱꦲ,naranyasaha,5,Dhuwung
s_img_00871.png,ꦲꦲꦠꦤ,hahatana,4,Nayaka New
s_img_00316.png,ꦫꦭ,rala,2,Jamawi
s_img_00423.png,ꦗꦢꦮꦕꦤ,jadawacana,5,AB Bakul
s_img_00199.png,ꦚꦥꦚ,nyapanya,3,Jamawi
s_img_01059.png,ꦢꦲꦠꦱ,dahatasa,4,Djoharuddin
s_img_00542.png,ꦛꦪꦛꦒꦕꦗ,thayathagacaja,6,Sehulbari
s_img_00532.png,ꦩꦠꦪꦒ,matayaga,4,Nyk Ngayogyan Jejeg
s_img_01049.png,ꦩꦕꦏ,macaka,3,Noto Sans Javanese Regular
s_img_00170.png,ꦲꦒꦚꦥꦤ,haganyapana,5,AB Wulang
s_img_01124.png,ꦭꦫꦲ,laraha,3,Gumregah New FULL
s_img_00683.png,ꦪꦥꦩꦫ,yapamara,4,Nayaka New
s_img_00564.png,ꦱꦕ,saca,2,Nawatura Beta
s_img_00164.png,ꦛꦭꦝꦩ,thaladhama,4,Damarwulan
s_img_01192.png,ꦧꦭꦏꦚ,balakanya,4,Nayaka New
s_img_00786.png,ꦚꦥꦢꦫꦲꦕ,nyapadarahaca,6,Nyk Ngayogyan New Italic
s_img_00670.png,ꦲꦪꦢꦲꦏ,hayadahaka,5,Djoharuddin
s_img_00032.png,ꦠꦥ,tapa,2,Nyk Ngayogyan New Italic
s_img_00271.png,ꦧꦥꦚꦥ,bapanyapa,4,AB Wulang
s_img_01084.png,ꦩꦩꦪꦪꦝ,mamayayadha,5,Djoharuddin
s_img_00119.png,ꦝꦮꦛꦩ,dhawathama,4,Djoharuddin
s_img_01088.png,ꦛꦩꦚꦫꦥꦭ,thamanyarapala,6,Nyk Ngayogyan Jejeg
s_img_00313.png,ꦮꦲ,waha,2,Sehulbari
s_img_00800.png,ꦠꦕꦏꦲꦗꦩ,tacakahajama,6,AB Bakul
s_img_00247.png,ꦝꦕꦝ,dhacadha,3,Sehulbari
s_img_00397.png,ꦛꦭꦧꦢꦕ,thalabadaca,5,AR Demak Beta
s_img_00333.png,ꦝꦭꦱꦩꦠ,dhalasamata,5,Noto Sans Javanese Regular
s_img_01008.png,ꦚꦲꦠꦪꦏꦤ,nyahatayakana,6,Djoharuddin
s_img_00280.png,ꦠꦝꦮꦩꦤꦠ,tadhawamanata,6,AR Demak Beta
s_img_01062.png,ꦱꦭꦢꦲ,saladaha,4,Nyk Ngayogyan Jejeg
s_img_00476.png,ꦕꦫꦲꦫꦠꦤ,caraharatana,6,AB Wulang
s_img_00184.png,ꦥꦮꦩꦲꦤꦢ,pawamahanada,6,AB Bakul
s_img_00982.png,ꦏꦩꦢꦥ,kamadapa,4,Djoharuddin
s_img_00900.png,ꦗꦲꦏꦏꦗ,jahakakaja,5,Gumregah New FULL
s_img_00261.png,ꦚꦔꦚꦠ,nyanganyata,4,Damarwulan
s_img_00565.png,ꦧꦛꦥ,bathapa,3,Gumregah New FULL
s_img_00852.png,ꦩꦠꦛ,matatha,3,Dhuwung
s_img_00755.png,ꦗꦪꦤ,jayana,3,Dhuwung
s_img_01153.png,ꦠꦫꦫꦪꦮ,tararayawa,5,AB Wulang
s_img_01161.png,ꦒꦤꦕ,ganaca,3,Nyk Ngayogyan Jejeg
s_img_00057.png,ꦗꦥꦭꦪ,japalaya,4,AB Bakul
s_img_01110.png,ꦧꦫꦏꦝꦕ,barakadhaca,5,Dhuwung
s_img_00344.png,ꦩꦮꦮꦗꦩꦫ,mawawajamara,6,Noto Sans Javanese Regular
s_img_00962.png,ꦩꦠꦗꦪꦚꦏ,matajayanyaka,6,AR Demak Beta
s_img_00688.png,ꦫꦔꦤꦗꦭꦢ,ranganajalada,6,New Kramawirya
s_img_00159.png,ꦱꦚꦤꦛ,sanyanatha,4,Nawatura Beta
s_img_00883.png,ꦮꦤꦱꦩꦠ,wanasamata,5,CARAKAN JAWA
s_img_00484.png,ꦮꦝꦥ,wadhapa,3,Tuladha Jejeg
s_img_00024.png,ꦠꦛꦒ,tathaga,3,Noto Sans Javanese Regular
s_img_00909.png,ꦥꦔꦧꦭꦛꦧ,pangabalathaba,6,Nawatura Beta
s_img_01119.png,ꦧꦠꦫꦕ,bataraca,4,Tuladha Jejeg
s_img_01044.png,ꦫꦪꦏꦭꦧ,rayakalaba,5,Damarwulan
s_img_00056.png,ꦠꦗꦧꦒ,tajabaga,4,CARAKAN JAWA
s_img_00040.png,ꦗꦤ,jana,2,Noto Sans Javanese Regular
s_img_00606.png,ꦩꦏꦝꦕ,makadhaca,4,CARAKAN JAWA
s_img_00262.png,ꦮꦔꦥꦪ,wangapaya,4,CARAKAN JAWA
s_img_00581.png,ꦪꦫꦔꦚꦝ,yaranganyadha,5,Sehulbari
s_img_00642.png,ꦒꦢꦒ,gadaga,3,New Kramawirya
s_img_00272.png,ꦫꦩ,rama,2,AB Wulang
s_img_00048.png,ꦮꦛꦚꦔ,wathanyanga,4,AB Bakul
s_img_00784.png,ꦕꦏꦕꦚꦩꦏ,cakacanyamaka,6,New Kramawirya
s_img_00448.png,ꦠꦏꦢ,takada,3,Jamawi
s_img_00751.png,ꦱꦮꦢꦗꦝꦲ,sawadajadhaha,6,Dhuwung
s_img_00836.png,ꦪꦏ,yaka,2,Nyk Ngayogyan New Italic
s_img_01041.png,ꦗꦔꦝꦮ,jangadhawa,4,Dhuwung
s_img_01006.png,ꦢꦢꦫꦧꦏ,dadarabaka,5,Nawatura Beta
s_img_00125.png,ꦕꦕꦒꦛ,cacagatha,4,Gumregah New FULL
s_img_01077.png,ꦢꦒꦪꦗꦮꦢ,dagayajawada,6,AR Demak Beta
s_img_00615.png,ꦠꦢꦱ,tadasa,3,AR Demak Beta
s_img_00597.png,ꦔꦤꦫꦛ,nganaratha,4,Noto Sans Javanese Regular
s_img_00548.png,ꦕꦮꦔꦩꦛꦝ,cawangamathadha,6,AB Wulang
s_img_01105.png,ꦧꦒꦱꦲ,bagasaha,4,Tuladha Jejeg
s_img_00005.png,ꦥꦤꦛꦛꦮꦥ,panathathawapa,6,Jamawi
s_img_00087.png,ꦚꦢꦒꦚꦭ,nyadaganyala,5,AR Demak Beta
s_img_00167.png,ꦛꦪ,thaya,2,Nyk Ngayogyan Jejeg
s_img_00925.png,ꦔꦛꦔꦠ,ngathangata,4,AB Bakul
s_img_00061.png,ꦤꦔꦚꦚ,nanganyanya,4,Dhuwung
s_img_00196.png,ꦕꦧꦝꦤꦕꦠ,cabadhanacata,6,Tuladha Jejeg
s_img_00839.png,ꦪꦒꦪꦲ,yagayaha,4,AB Bakul
s_img_00815.png,ꦚꦠꦔꦚꦗꦛ,nyatanganyajatha,6,Nyk Ngayogyan Jejeg
s_img_01051.png,ꦚꦝꦝ,nyadhadha,3,Tuladha Jejeg
s_img_00558.png,ꦚꦕꦝꦗꦪ,nyacadhajaya,5,New Kramawirya
s_img_00879.png,ꦱꦝꦛꦥꦭ,sadhathapala,5,Damarwulan
s_img_00041.png,ꦏꦗ,kaja,2,Dhuwung
s_img_00082.png,ꦛꦤꦔꦮꦕ,thanangawaca,5,AR Demak Beta
s_img_00485.png,ꦚꦩꦕ,nyamaca,3,New Kramawirya
s_img_00433.png,ꦥꦪ,paya,2,Gumregah New FULL
s_img_01173.png,ꦏꦢꦩꦤ,kadamana,4,Nayaka New
s_img_00372.png,ꦏꦪꦤꦚ,kayananya,4,Nayaka New
s_img_00554.png,ꦏꦚꦪꦔ,kanyayanga,4,Dhuwung
s_img_00863.png,ꦕꦕꦢ,cacada,3,AR Demak Beta
s_img_00502.png,ꦠꦕ,taca,2,Gumregah New FULL
s_img_00797.png,ꦲꦒꦛꦏꦝ,hagathakadha,5,AB Wulang
s_img_00547.png,ꦪꦠꦧꦫꦧ,yatabaraba,5,Tuladha Jejeg
s_img_00872.png,ꦤꦒꦫꦪ,nagaraya,4,AB Bakul
s_img_00111.png,ꦧꦱꦔꦱ,basangasa,4,Jamawi
s_img_01047.png,ꦗꦪꦩꦒꦧ,jayamagaba,5,Nawatura Beta
s_img_00269.png,ꦠꦒ,taga,2,Nyk Ngayogyan Jejeg
s_img_00015.png,ꦭꦭꦲꦪꦱꦏ,lalahayasaka,6,Damarwulan
s_img_01131.png,ꦫꦥꦲꦏꦠ,rapahakata,5,AR Demak Beta
s_img_01081.png,ꦱꦭꦮꦭ,salawala,4,Dhuwung
s_img_00033.png,ꦒꦠꦚ,gatanya,3,Nayaka New
s_img_00155.png,ꦔꦚ,nganya,2,New Kramawirya
s_img_00287.png,ꦤꦕꦛ,nacatha,3,Nayaka New
s_img_00612.png,ꦥꦠꦲ,pataha,3,New Kramawirya
s_img_00153.png,ꦛꦱꦥꦔ,thasapanga,4,AR Demak Beta
s_img_00051.png,ꦲꦥꦛꦫꦏꦥ,hapatharakapa,6,New Kramawirya
s_img_00429.png,ꦤꦩꦮꦧꦲꦠ,namawabahata,6,New Kramawirya
s_img_00348.png,ꦫꦥꦭꦚꦛ,rapalanyatha,5,CARAKAN JAWA
s_img_00166.png,ꦚꦲꦗꦧꦏꦩ,nyahajabakama,6,Jamawi
s_img_00593.png,ꦒꦤꦗꦱꦚ,ganajasanya,5,AB Wulang
s_img_01066.png,ꦠꦭꦝꦢ,taladhada,4,CARAKAN JAWA
s_img_01154.png,ꦪꦗꦩꦧ,yajamaba,4,Dhuwung
s_img_00523.png,ꦔꦭꦮ,ngalawa,3,Tuladha Jejeg
s_img_00068.png,ꦒꦕꦤ,gacana,3,AB Bakul
s_img_00332.png,ꦢꦲ,daha,2,Gumregah New FULL
s_img_00276.png,ꦪꦤꦤꦗꦲ,yananajaha,5,Damarwulan
s_img_00365.png,ꦏꦩ,kama,2,Dhuwung
s_img_00455.png,ꦫꦛꦱꦛꦠꦧ,rathasathataba,6,Gumregah New FULL
s_img_00535.png,ꦪꦔꦔꦱ,yangangasa,4,Sehulbari
s_img_01030.png,ꦕꦪꦲꦮꦏ,cayahawaka,5,Nawatura Beta
s_img_00207.png,ꦫꦱꦤ,rasana,3,CARAKAN JAWA
s_img_00686.png,ꦗꦝꦪꦏꦗ,jadhayakaja,5,Nyk Ngayogyan New Italic
s_img_00361.png,ꦚꦧꦥ,nyabapa,3,Noto Sans Javanese Regular
s_img_00625.png,ꦚꦲꦠꦧꦕ,nyahatabaca,5,Nayaka New
s_img_00014.png,ꦤꦧꦔ,nabanga,3,Gumregah New FULL
s_img_00655.png,ꦭꦤꦤꦕ,lananaca,4,AR Demak Beta
s_img_00331.png,ꦩꦔꦠꦛꦒ,mangatathaga,5,AB Wulang
s_img_00109.png,ꦭꦝꦢꦗꦮꦚ,ladhadajawanya,6,Nyk Ngayogyan New Italic
s_img_00979.png,ꦮꦔꦝꦢꦢꦮ,wangadhadadawa,6,AB Bakul
s_img_01130.png,ꦧꦛꦔꦝꦠ,bathangadhata,5,Sehulbari
s_img_01138.png,ꦝꦤꦭꦝꦲ,dhanaladhaha,5,Damarwulan
s_img_00957.png,ꦤꦧꦏꦏꦮꦢ,nabakakawada,6,AB Bakul
s_img_00793.png,ꦢꦕꦤꦒꦭ,dacanagala,5,Sehulbari
s_img_00527.png,ꦔꦩꦠ,ngamata,3,AB Wulang
s_img_00482.png,ꦝꦭꦧꦲꦮ,dhalabahawa,5,Nayaka New
s_img_00274.png,ꦱꦪꦱꦮ,sayasawa,4,Jamawi
s_img_01171.png,ꦫꦝꦏ,radhaka,3,Sehulbari
s_img_00244.png,ꦧꦫꦫꦩꦒꦭ,bararamagala,6,Sehulbari
s_img_00339.png,ꦕꦪ,caya,2,Gumregah New FULL
s_img_00669.png,ꦔꦥꦢꦚꦝꦛ,ngapadanyadhatha,6,Sehulbari
s_img_00611.png,ꦱꦠꦝꦮꦒꦛ,satadhawagatha,6,CARAKAN JAWA
s_img_00494.png,ꦕꦛꦏꦤꦲꦏ,cathakanahaka,6,Djoharuddin
s_img_01024.png,ꦮꦪꦕꦪꦮꦤ,wayacayawana,6,Djoharuddin
s_img_00463.png,ꦔꦝꦮꦮ,ngadhawawa,4,Sehulbari
s_img_01135.png,ꦱꦭꦏꦪꦪꦭ,salakayayala,6,Nayaka New
s_img_00997.png,ꦲꦝꦒ,hadhaga,3,Nyk Ngayogyan New Italic
s_img_01004.png,ꦱꦠꦭꦗ,satalaja,4,Jamawi
s_img_00169.png,ꦩꦲꦱꦔꦗꦔ,mahasangajanga,6,Dhuwung
s_img_00350.png,ꦫꦠꦚꦮꦮꦫ,ratanyawawara,6,AR Demak Beta
s_img_00636.png,ꦢꦮꦢꦛ,dawadatha,4,Tuladha Jejeg
s_img_00760.png,ꦚꦔꦢꦲꦭꦝ,nyangadahaladha,6,Nawatura Beta
s_img_00288.png,ꦱꦩꦱꦭ,samasala,4,Damarwulan
s_img_00178.png,ꦠꦮꦛ,tawatha,3,Nyk Ngayogyan New Italic
s_img_01011.png,ꦝꦔꦔ,dhanganga,3,CARAKAN JAWA
s_img_00848.png,ꦤꦛ,natha,2,CARAKAN JAWA
s_img_00385.png,ꦠꦲꦲꦚꦭꦕ,tahahanyalaca,6,Nawatura Beta
s_img_00188.png,ꦩꦭ,mala,2,New Kramawirya
s_img_00985.png,ꦛꦧ,thaba,2,Sehulbari
s_img_00917.png,ꦚꦭꦕꦪ,nyalacaya,4,New Kramawirya
s_img_00382.png,ꦭꦪꦗꦪꦛ,layajayatha,5,AR Demak Beta
s_img_00907.png,ꦥꦢꦱꦤꦲꦚ,padasanahanya,6,Nyk Ngayogyan Jejeg
s_img_00841.png,ꦢꦩꦮꦢꦮ,damawadawa,5,AB Bakul
s_img_00881.png,ꦮꦗꦛꦔꦕꦩ,wajathangacama,6,Nyk Ngayogyan New Italic
s_img_01193.png,ꦛꦮꦥꦭ,thawapala,4,Noto Sans Javanese Regular
s_img_00066.png,ꦏꦗꦚꦧ,kajanyaba,4,Nayaka New
s_img_00081.png,ꦤꦱ,nasa,2,AB Bakul
s_img_01140.png,ꦩꦮꦗꦢ,mawajada,4,Noto Sans Javanese Regular
s_img_00986.png,ꦗꦫꦏ,jaraka,3,Jamawi
s_img_00478.png,ꦕꦛ,catha,2,Noto Sans Javanese Regular
s_img_00808.png,ꦥꦲ,paha,2,Noto Sans Javanese Regular
s_img_00583.png,ꦭꦩꦱꦭ,lamasala,4,New Kramawirya
s_img_00351.png,ꦚꦤꦗꦕꦱ,nyanajacasa,5,CARAKAN JAWA
s_img_00878.png,ꦧꦭ,bala,2,AR Demak Beta
s_img_00073.png,ꦕꦮꦏꦮꦥ,cawakawapa,5,CARAKAN JAWA
s_img_00443.png,ꦠꦔ,tanga,2,Jamawi
s_img_00418.png,ꦧꦲꦛꦫꦗꦢ,bahatharajada,6,Dhuwung
s_img_00886.png,ꦒꦫꦲꦗ,garahaja,4,AB Bakul
s_img_00931.png,ꦮꦒ,waga,2,Nawatura Beta
s_img_00779.png,ꦢꦕꦭ,dacala,3,Jamawi
s_img_00664.png,ꦒꦭꦚꦠꦕ,galanyataca,5,Dhuwung
s_img_00524.png,ꦠꦥꦱꦤ,tapasana,4,Nawatura Beta
s_img_00902.png,ꦝꦧꦝꦒ,dhabadhaga,4,Noto Sans Javanese Regular
s_img_00580.png,ꦛꦥꦏꦪ,thapakaya,4,Sehulbari
s_img_00555.png,ꦔꦪꦗ,ngayaja,3,Nayaka New
s_img_01176.png,ꦮꦱꦲꦕꦲꦪ,wasahacahaya,6,Noto Sans Javanese Regular
s_img_00573.png,ꦛꦔꦠꦝꦤꦲ,thangatadhanaha,6,Nawatura Beta
s_img_00027.png,ꦧꦒꦩꦥꦕꦗ,bagamapacaja,6,AR Demak Beta
s_img_00884.png,ꦔꦠꦩꦲꦛꦗ,ngatamahathaja,6,Tuladha Jejeg
s_img_00725.png,ꦮꦚꦠꦠꦲꦗ,wanyatatahaja,6,New Kramawirya
s_img_01078.png,ꦧꦧꦪ,babaya,3,Nawatura Beta
s_img_00391.png,ꦮꦢꦝꦤꦱꦏ,wadadhanasaka,6,Noto Sans Javanese Regular
s_img_01150.png,ꦫꦕꦛꦛꦝꦛ,racathathadhatha,6,AB Bakul
s_img_01043.png,ꦗꦮꦔꦔꦱꦔ,jawangangasanga,6,AB Bakul
s_img_00320.png,ꦔꦗꦏꦚꦗ,ngajakanyaja,5,Dhuwung
s_img_00817.png,ꦛꦪꦥꦱꦧꦱ,thayapasabasa,6,Dhuwung
s_img_00434.png,ꦱꦪꦭꦕ,sayalaca,4,Noto Sans Javanese Regular
s_img_00619.png,ꦔꦗꦗꦠ,ngajajata,4,CARAKAN JAWA
s_img_01114.png,ꦗꦝ,jadha,2,AB Bakul
s_img_00844.png,ꦮꦧ,waba,2,Djoharuddin
s_img_01001.png,ꦚꦫꦒꦱꦲ,nyaragasaha,5,Jamawi
s_img_00007.png,ꦪꦏꦢꦱ,yakadasa,4,AR Demak Beta
s_img_00639.png,ꦲꦪꦤꦭꦚ,hayanalanya,5,Damarwulan
s_img_00364.png,ꦮꦪꦩꦕ,wayamaca,4,Nyk Ngayogyan New Italic
s_img_00105.png,ꦔꦝꦮ,ngadhawa,3,Gumregah New FULL
s_img_00587.png,ꦠꦗꦗꦢꦛꦩ,tajajadathama,6,Nyk Ngayogyan New Italic
s_img_01098.png,ꦧꦔꦫꦔꦲꦛ,bangarangahatha,6,Tuladha Jejeg
s_img_01090.png,ꦩꦚꦲꦛꦪ,manyahathaya,5,Dhuwung
s_img_00551.png,ꦗꦭꦭ,jalala,3,Nyk Ngayogyan Jejeg
s_img_00717.png,ꦏꦛꦚꦠꦛ,kathanyatatha,5,Dhuwung
s_img_00369.png,ꦧꦢ,bada,2,New Kramawirya
s_img_00238.png,ꦮꦥꦝꦝꦭ,wapadhadhala,5,CARAKAN JAWA
s_img_00792.png,ꦗꦤꦮꦚ,janawanya,4,Nyk Ngayogyan Jejeg
s_img_00874.png,ꦒꦔꦝꦢꦧ,gangadhadaba,5,Nayaka New
s_img_00367.png,ꦏꦤꦱꦱ,kanasasa,4,AB Wulang
s_img_00400.png,ꦤꦏꦠꦤꦚ,nakatananya,5,Nyk Ngayogyan New Italic
s_img_00723.png,ꦏꦔꦔꦗꦮꦧ,kangangajawaba,6,Noto Sans Javanese Regular
s_img_00319.png,ꦪꦱꦥꦲꦛ,yasapahatha,5,AB Wulang
s_img_01104.png,ꦚꦥꦫꦪꦛ,nyaparayatha,5,CARAKAN JAWA
s_img_00643.png,ꦚꦭꦝꦩ,nyaladhama,4,Djoharuddin
s_img_00038.png,ꦤꦏꦥꦚꦏ,nakapanyaka,5,Tuladha Jejeg
s_img_00540.png,ꦱꦠꦥ,satapa,3,Sehulbari
s_img_01141.png,ꦱꦭꦔꦮꦤ,salangawana,5,Nawatura Beta
s_img_00286.png,ꦚꦱ,nyasa,2,Damarwulan
s_img_00520.png,ꦪꦝꦒꦫꦝꦏ,yadhagaradhaka,6,Sehulbari
s_img_00379.png,ꦭꦚꦫ,lanyara,3,Djoharuddin
